"profile","country","N","R0","alpha","gamma","rho","k","S_0","E_0","I_0","R_0","loglik","loglik.se"
"k","SierraLeone",6190280,1.31965815319834,0.619761102553862,1.00503358535015,0.2,0.96969696969697,0.999919613439756,1.36920927935305e-12,8.03865588748175e-05,0,-94.5365317892886,0.00239438344033942
"k","SierraLeone",6190280,1.32623191213188,0.619761102553862,1.00503358535015,0.2,0.97979797979798,0.999919117595625,3.49889011917959e-12,8.08824008759176e-05,0,-94.624929212996,0.0021224750803189
"k","SierraLeone",6190280,1.33430194896975,0.619761102553862,1.00503358535015,0.2,0.97979797979798,0.99992111323807,9.39981171880706e-13,7.88867609898125e-05,0,-94.6259503332955,0.00152112440082916
"k","SierraLeone",6190280,1.32244923044653,0.619761102553862,1.00503358535015,0.2,0.98989898989899,0.999918683762363,1.9154813016996e-12,8.13162357212868e-05,0,-94.7174875817511,0.00183204493569205
"k","SierraLeone",6190280,1.32789009543246,0.619761102553862,1.00503358535015,0.2,1,0.999919620756396,1.76084726024372e-12,8.03792418428267e-05,0,-94.809376687002,0.00199002844507793
"k","SierraLeone",6190280,1.32368936789137,0.619761102553862,1.00503358535015,0.2,1,0.999917300642036,2.12932478479343e-12,8.2699355834703e-05,0,-94.8139909467982,0.0014409381211593
"R0","SierraLeone",6190280,1.32160804020101,0.619761102553862,1.00503358535015,0.2,0.0384786733655454,0.999917332887248,5.89393991559273e-08,8.26081733528168e-05,0,-77.7084986214992,0.0232332179290568
"R0","SierraLeone",6190280,1.32160804020101,0.619761102553862,1.00503358535015,0.2,0.0385816876310525,0.999917582211377,1.8890712187875e-12,8.24177867339409e-05,0,-77.7150317670956,0.0220700034031811
"R0","SierraLeone",6190280,1.32160804020101,0.619761102553862,1.00503358535015,0.2,0.0394282145181437,0.999917212005872,3.65163959089745e-08,8.2751477731612e-05,0,-77.7165652519831,0.0170445581458292
"R0","SierraLeone",6190280,1.33165829145729,0.619761102553862,1.00503358535015,0.2,0.0382737066410615,0.999919543744712,3.55740356049774e-08,8.04206812528081e-05,0,-77.7180163566395,0.0157929215860395
"R0","SierraLeone",6190280,1.32160804020101,0.619761102553862,1.00503358535015,0.2,0.038445315874321,0.99991709749467,3.27654375356279e-08,8.28697398925061e-05,0,-77.7187828851665,0.0126773116790293
"R0","SierraLeone",6190280,1.32160804020101,0.619761102553862,1.00503358535015,0.2,0.0390607189481862,0.999918053759747,3.75055653824553e-08,8.19087346878417e-05,0,-77.7239869635861,0.0109022664515345
"R0","SierraLeone",6190280,1.31155778894472,0.619761102553862,1.00503358535015,0.2,0.038727932558527,0.999915315440317,9.61762552911187e-13,8.4684558721314e-05,0,-77.7427895011675,0.0197667024677135
"R0","SierraLeone",6190280,1.31155778894472,0.619761102553862,1.00503358535015,0.2,0.0395879092917141,0.999915019930463,3.68196505820699e-12,8.49800658546916e-05,0,-77.7524722708161,0.0192945865854578
"R0","SierraLeone",6190280,1.31155778894472,0.619761102553862,1.00503358535015,0.2,0.0374803245897567,0.999915237081437,1.55628624045217e-08,8.47473557010611e-05,0,-77.7534985660412,0.0236340942716418
"R0","SierraLeone",6190280,1.31155778894472,0.619761102553862,1.00503358535015,0.2,0.0389913561476621,0.999915617037287,5.54398607284648e-08,8.43275228522582e-05,0,-77.7561306594144,0.0263572958128833
"R0","SierraLeone",6190280,1.31155778894472,0.619761102553862,1.00503358535015,0.2,0.0386501099927662,0.999915481250397,2.0694269079673e-08,8.4498055334027e-05,0,-77.7649898612099,0.0186119026549271
"R0","SierraLeone",6190280,1.34170854271357,0.619761102553862,1.00503358535015,0.2,0.0384743018145007,0.999921206162962,2.36565176988978e-08,7.87701805207041e-05,0,-77.7906627804107,0.0194170654326897
"R0","SierraLeone",6190280,1.34170854271357,0.619761102553862,1.00503358535015,0.2,0.03912601860967,0.999921397326124,5.97128872707102e-08,7.85429609893101e-05,0,-77.7977929518153,0.0253959749618452
"R0","SierraLeone",6190280,1.34170854271357,0.619761102553862,1.00503358535015,0.2,0.0374572823608112,0.999921864440752,5.08642180015089e-08,7.80846950298212e-05,0,-77.7979042387632,0.0177708043890572
"R0","SierraLeone",6190280,1.34170854271357,0.619761102553862,1.00503358535015,0.2,0.0385440428104949,0.999922252425963,3.51685345036887e-08,7.77124055028301e-05,0,-77.8023250403032,0.0232146320879179
"R0","SierraLeone",6190280,1.34170854271357,0.619761102553862,1.00503358535015,0.2,0.0406688438996223,0.999921687905804,2.51794205473024e-08,7.82869147752724e-05,0,-77.8163795231774,0.0276394675534822
"R0","SierraLeone",6190280,1.30150753768844,0.619761102553862,1.00503358535015,0.2,0.0398431090168989,0.999912789195427,1.00347839954451e-07,8.71104567334533e-05,0,-77.8408282988695,0.0162471525034552
"R0","SierraLeone",6190280,1.30150753768844,0.619761102553862,1.00503358535015,0.2,0.0402334755291009,0.999913594954994,3.68094730261776e-08,8.63682355327066e-05,0,-77.8595337714606,0.0155447658345091
"R0","SierraLeone",6190280,1.30150753768844,0.619761102553862,1.00503358535015,0.2,0.0396804789190104,0.999913064291345,4.25613018628498e-12,8.69357043984788e-05,0,-77.8597245787528,0.0178396856795772
"R0","SierraLeone",6190280,1.30150753768844,0.619761102553862,1.00503358535015,0.2,0.0404678459264423,0.999913548992884,3.55025896128724e-13,8.64510067611848e-05,0,-77.862488991776,0.0226632479263224
"R0","SierraLeone",6190280,1.30150753768844,0.619761102553862,1.00503358535015,0.2,0.0401847104588549,0.999913553038875,2.91075100367475e-12,8.64469582138152e-05,0,-77.8630143302911,0.0297298077285326
"R0","SierraLeone",6190280,1.35175879396985,0.619761102553862,1.00503358535015,0.2,0.0384095059979166,0.999923492815663,1.58668581603214e-08,7.64913174793157e-05,0,-77.912924037686,0.0273961559726685
"R0","SierraLeone",6190280,1.35175879396985,0.619761102553862,1.00503358535015,0.2,0.0388339871810476,0.999922562464265,3.04776462150144e-08,7.74070580886552e-05,0,-77.9153914296771,0.0304464204619676
"R0","SierraLeone",6190280,1.35175879396985,0.619761102553862,1.00503358535015,0.2,0.0386786978710833,0.999924001142187,2.74178158517005e-08,7.59714399973855e-05,0,-77.9232497520753,0.0187727867142004
"R0","SierraLeone",6190280,1.35175879396985,0.619761102553862,1.00503358535015,0.2,0.0389987621806707,0.999922850509916,2.93397063237951e-08,7.71201503771076e-05,0,-77.9285898692634,0.0171737193602825
"R0","SierraLeone",6190280,1.35175879396985,0.619761102553862,1.00503358535015,0.2,0.0392357622756853,0.999924066970782,2.69892308658348e-08,7.59060399875727e-05,0,-77.9348524208226,0.0208906735164604
"R0","SierraLeone",6190280,1.29145728643216,0.619761102553862,1.00503358535015,0.2,0.0412859818358677,0.999910972403901,1.27778191644988e-12,8.90275948210253e-05,0,-78.0021980311435,0.0234657719265238
"R0","SierraLeone",6190280,1.29145728643216,0.619761102553862,1.00503358535015,0.2,0.0399477808143584,0.999911029444982,5.01624834620134e-08,8.89203925346122e-05,0,-78.0075192288577,0.0225243321925648
"R0","SierraLeone",6190280,1.29145728643216,0.619761102553862,1.00503358535015,0.2,0.0403893313003848,0.999910737583718,2.19121100095977e-08,8.92405041724855e-05,0,-78.0137786656393,0.0156890845203945
"R0","SierraLeone",6190280,1.29145728643216,0.619761102553862,1.00503358535015,0.2,0.0411439630862242,0.999911126824572,4.44915066419896e-08,8.88286839216187e-05,0,-78.0147892984994,0.0264574244244872
"R0","SierraLeone",6190280,1.29145728643216,0.619761102553862,1.00503358535015,0.2,0.0432261014820106,0.999910868468028,7.65878528317238e-13,8.91315312062732e-05,0,-78.01833747041,0.0182259869933136
"R0","SierraLeone",6190280,1.36180904522613,0.619761102553862,1.00503358535015,0.2,0.0395303751185278,0.999925783099061,4.69737317124695e-08,7.41699272069296e-05,0,-78.0813406570196,0.0181880868791149
"R0","SierraLeone",6190280,1.28140703517588,0.619761102553862,1.00503358535015,0.2,0.0421748159286015,0.999908905254768,5.89172173482706e-13,9.10947446425313e-05,0,-78.2039028192922,0.0303929058615003
"R0","SierraLeone",6190280,1.28140703517588,0.619761102553862,1.00503358535015,0.2,0.0425536321709908,0.999908464448655,3.6174277253753e-08,9.14993770672856e-05,0,-78.2056215179826,0.0112948375126036
"R0","SierraLeone",6190280,1.28140703517588,0.619761102553862,1.00503358535015,0.2,0.0427363671268786,0.999907885945279,1.57007003303636e-12,9.21140531513917e-05,0,-78.2062215831872,0.0270564668987173
"R0","SierraLeone",6190280,1.28140703517588,0.619761102553862,1.00503358535015,0.2,0.0415312379441595,0.999908653805152,1.7875664880686e-12,9.13461930599258e-05,0,-78.2224473620831,0.0230799603218268
"R0","SierraLeone",6190280,1.28140703517588,0.619761102553862,1.00503358535015,0.2,0.0423917920232541,0.999908265586826,2.65120765483855e-08,9.17079010970018e-05,0,-78.2248689328229,0.0122395552186173
"R0","SierraLeone",6190280,1.37185929648241,0.619761102553862,1.00503358535015,0.2,0.0404321306951338,0.999926371831697,8.50593140595459e-08,7.3543108989189e-05,0,-78.2938022055858,0.0230623207266769
"R0","SierraLeone",6190280,1.37185929648241,0.619761102553862,1.00503358535015,0.2,0.0415707066978705,0.999927735806138,2.08739307929144e-08,7.22433199310433e-05,0,-78.3092420205401,0.0213669875806243
"R0","SierraLeone",6190280,1.37185929648241,0.619761102553862,1.00503358535015,0.2,0.0429246314943847,0.999927287102594,4.62272665526347e-08,7.26666701390558e-05,0,-78.3168545570987,0.0232205471385585
"R0","SierraLeone",6190280,1.37185929648241,0.619761102553862,1.00503358535015,0.2,0.0434575113191945,0.999926486824574,2.72969377606154e-08,7.34858784881032e-05,0,-78.3250424966575,0.0339272248288968
"R0","SierraLeone",6190280,1.2713567839196,0.619761102553862,1.00503358535015,0.2,0.045011667645922,0.999906328549973,6.03636621438968e-08,9.36110863651819e-05,0,-78.4791609876776,0.0237502752387917
"R0","SierraLeone",6190280,1.2713567839196,0.619761102553862,1.00503358535015,0.2,0.0449875434474499,0.99990608858572,2.5609546417726e-12,9.39114117190842e-05,0,-78.4814438611694,0.0260835381312236
"R0","SierraLeone",6190280,1.2713567839196,0.619761102553862,1.00503358535015,0.2,0.0449157606901503,0.999905774394741,4.45308006144669e-08,9.41810744579029e-05,0,-78.4829471939453,0.028581010272404
"R0","SierraLeone",6190280,1.2713567839196,0.619761102553862,1.00503358535015,0.2,0.0446796622446502,0.999906623631193,4.12171940436576e-08,9.33351516132157e-05,0,-78.4861951028816,0.0121240610387703
"R0","SierraLeone",6190280,1.2713567839196,0.619761102553862,1.00503358535015,0.2,0.0428697710365563,0.999906108723009,9.06540241318613e-13,9.38912760842864e-05,0,-78.4866445320823,0.0215519060617741
"R0","SierraLeone",6190280,1.38190954773869,0.619761102553862,1.00503358535015,0.2,0.0403086951371744,0.999927839475355,4.42438151495435e-08,7.21162808299685e-05,0,-78.5602997776773,0.0426146898170948
"R0","SierraLeone",6190280,1.38190954773869,0.619761102553862,1.00503358535015,0.2,0.0412579181615915,0.999928708073284,4.56418038360729e-08,7.1246284912303e-05,0,-78.5638473673595,0.0412756029571534
"R0","SierraLeone",6190280,1.38190954773869,0.619761102553862,1.00503358535015,0.2,0.0449187417944558,0.999929229161536,5.40119525357194e-08,7.07168265113515e-05,0,-78.5803392969108,0.0378798985596373
"R0","SierraLeone",6190280,1.38190954773869,0.619761102553862,1.00503358535015,0.2,0.0442120141935628,0.999928338013771,1.93311024233441e-08,7.16426551270382e-05,0,-78.585399957547,0.0301570102492682
"R0","SierraLeone",6190280,1.26130653266332,0.619761102553862,1.00503358535015,0.2,0.0450715815607124,0.999904070360108,3.24995352502168e-08,9.58971403562867e-05,0,-78.7828300875341,0.0236329472687364
"R0","SierraLeone",6190280,1.26130653266332,0.619761102553862,1.00503358535015,0.2,0.0458580674861739,0.99990295522654,3.42740263996147e-08,9.70104994335728e-05,0,-78.7859159071838,0.0273308799288751
"R0","SierraLeone",6190280,1.26130653266332,0.619761102553862,1.00503358535015,0.2,0.0468645718189758,0.999903349832637,1.97946065084582e-12,9.66501653840012e-05,0,-78.7991551890813,0.0199522409886607
"R0","SierraLeone",6190280,1.26130653266332,0.619761102553862,1.00503358535015,0.2,0.0473484167848474,0.999904474964801,8.31518702624065e-08,9.5441883328704e-05,0,-78.8010339806298,0.02687827386896
"R0","SierraLeone",6190280,1.26130653266332,0.619761102553862,1.00503358535015,0.2,0.0446904322267645,0.999904172768392,4.33462603011246e-13,9.58272311740461e-05,0,-78.8010680791868,0.0323013190208602
"R0","SierraLeone",6190280,1.39195979899498,0.619761102553862,1.00503358535015,0.2,0.0457950310808799,0.999930693164198,5.84306238736436e-08,6.92484051784357e-05,0,-78.8661846825365,0.0178077630221088
"R0","SierraLeone",6190280,1.25125628140704,0.619761102553862,1.00503358535015,0.2,0.0481298118423872,0.999900820531941,2.62187684171824e-08,9.91532492905814e-05,0,-79.1420031789925,0.0313924432461294
"R0","SierraLeone",6190280,1.25125628140704,0.619761102553862,1.00503358535015,0.2,0.0494059771376887,0.999900224214273,1.00353268542057e-12,9.97757847230967e-05,0,-79.1473308293357,0.018198966720459
"R0","SierraLeone",6190280,1.25125628140704,0.619761102553862,1.00503358535015,0.2,0.047947264983897,0.999901200118982,2.07392910536725e-12,9.8799878944417e-05,0,-79.1496502071739,0.0243770866411959
"R0","SierraLeone",6190280,1.25125628140704,0.619761102553862,1.00503358535015,0.2,0.0493145914927372,0.999900134499889,1.8292310248818e-12,9.9865498281384e-05,0,-79.1568293356027,0.0305899315135835
"R0","SierraLeone",6190280,1.25125628140704,0.619761102553862,1.00503358535015,0.2,0.0508444003322399,0.999901328847595,5.75993806714269e-08,9.86135530244253e-05,0,-79.1670450875561,0.0245734232533341
"R0","SierraLeone",6190280,1.40201005025126,0.619761102553862,1.00503358535015,0.2,0.0474444972977097,0.999932471900647,1.21587686339572e-07,6.74065116660992e-05,0,-79.2056066509881,0.0295752217295261
"R0","SierraLeone",6190280,1.40201005025126,0.619761102553862,1.00503358535015,0.2,0.0501015900565757,0.999932300853389,1.20120426041419e-07,6.75790261847716e-05,0,-79.2205048003397,0.0306587454023576
"R0","SierraLeone",6190280,1.40201005025126,0.619761102553862,1.00503358535015,0.2,0.0431668982745094,0.999931274239502,3.54208088342208e-08,6.86903396893897e-05,0,-79.2359268079814,0.0422237241504972
"R0","SierraLeone",6190280,1.24120603015075,0.619761102553862,1.00503358535015,0.2,0.0504025039570728,0.99989879853043,1.48251276121437e-12,0.000101201468087579,0,-79.535673298028,0.021700680089102
"R0","SierraLeone",6190280,1.24120603015075,0.619761102553862,1.00503358535015,0.2,0.0531438517981436,0.999897227412626,3.61723167338258e-08,0.000102736415057268,0,-79.5510919187455,0.0196206886686419
"R0","SierraLeone",6190280,1.24120603015075,0.619761102553862,1.00503358535015,0.2,0.0530730353856413,0.999898631438548,1.99743944513583e-08,0.000101348587057683,0,-79.5516998381832,0.0348136806851541
"R0","SierraLeone",6190280,1.24120603015075,0.619761102553862,1.00503358535015,0.2,0.052826052743245,0.99989831616152,1.77710216940343e-12,0.00010168383670284,0,-79.5530170823155,0.0281528343519052
"R0","SierraLeone",6190280,1.24120603015075,0.619761102553862,1.00503358535015,0.2,0.0533582036997583,0.999897913279025,2.19413684114268e-12,0.000102086718781273,0,-79.556061113026,0.0353811578908464
"R0","SierraLeone",6190280,1.41206030150754,0.619761102553862,1.00503358535015,0.2,0.0505009198343087,0.99993460470863,2.8830585931218e-08,6.5366460783792e-05,0,-79.601581992921,0.042038556914954
"R0","SierraLeone",6190280,1.41206030150754,0.619761102553862,1.00503358535015,0.2,0.0456577305135208,0.999934896065637,7.03825954118875e-08,6.50335517680373e-05,0,-79.6315672212794,0.0415644533025276
"R0","SierraLeone",6190280,1.41206030150754,0.619761102553862,1.00503358535015,0.2,0.0513728975147316,0.999935165003394,6.03146359660987e-08,6.47746819700402e-05,0,-79.6318335372833,0.0314161246798578
"R0","SierraLeone",6190280,1.42211055276382,0.619761102553862,1.00503358535015,0.2,0.04931681202177,0.999936238929839,1.44441552924806e-07,6.36166286076877e-05,0,-79.9931139846348,0.0250421638409542
"R0","SierraLeone",6190280,1.23115577889447,0.619761102553862,1.00503358535015,0.2,0.0564076064555526,0.999895379360163,1.7398307887665e-08,0.000104603241529017,0,-79.9943183564222,0.023904630284119
"R0","SierraLeone",6190280,1.23115577889447,0.619761102553862,1.00503358535015,0.2,0.0573958019395365,0.999894545019497,7.89772596582622e-13,0.00010545497971311,0,-79.997211894712,0.033660008757743
"R0","SierraLeone",6190280,1.42211055276382,0.619761102553862,1.00503358535015,0.2,0.0573298670443092,0.999936201219431,3.98236633641885e-08,6.37589569060848e-05,0,-79.9979867377469,0.0285879816166538
"R0","SierraLeone",6190280,1.23115577889447,0.619761102553862,1.00503358535015,0.2,0.058197987421064,0.999895100169277,2.02628368592804e-08,0.000104879567886144,0,-80.0027904817808,0.0290471028637966
"R0","SierraLeone",6190280,1.23115577889447,0.619761102553862,1.00503358535015,0.2,0.0591186580890009,0.99989520807586,3.48008118933273e-12,0.000104791920660294,0,-80.0051890471007,0.0144985468463827
"R0","SierraLeone",6190280,1.23115577889447,0.619761102553862,1.00503358535015,0.2,0.059541864589186,0.999895555064555,2.05512315522237e-08,0.000104424384213051,0,-80.0097170339439,0.0398204093248568
"R0","SierraLeone",6190280,1.42211055276382,0.619761102553862,1.00503358535015,0.2,0.0584967425466126,0.999935156757142,1.1779936243926e-07,6.47254434955853e-05,0,-80.0133669351236,0.0469064460336129
"R0","SierraLeone",6190280,1.4321608040201,0.619761102553862,1.00503358535015,0.2,0.0577372056891412,0.999936781793289,1.01245936552208e-07,6.31169607749426e-05,0,-80.4190553780739,0.0391214496613765
"R0","SierraLeone",6190280,1.22110552763819,0.619761102553862,1.00503358535015,0.2,0.0587456887936165,0.999891370288211,8.17810257233227e-08,0.000108547930763381,0,-80.4653186573676,0.0248091190515177
"R0","SierraLeone",6190280,1.22110552763819,0.619761102553862,1.00503358535015,0.2,0.0594675581558585,0.999891939919484,2.67811048446806e-08,0.000108033299411496,0,-80.4685197667374,0.0338205905114362
"R0","SierraLeone",6190280,1.22110552763819,0.619761102553862,1.00503358535015,0.2,0.0597658654313415,0.999892213943049,2.63662303706615e-08,0.000107759690720165,0,-80.4745242159663,0.0295997537463974
"R0","SierraLeone",6190280,1.22110552763819,0.619761102553862,1.00503358535015,0.2,0.0596375411496953,0.999892744333066,1.00954141815389e-12,0.00010725566592483,0,-80.4749578842443,0.0322980507014762
"R0","SierraLeone",6190280,1.44221105527638,0.619761102553862,1.00503358535015,0.2,0.0644942807363347,0.999938472613552,1.41825222613228e-07,6.13855612256809e-05,0,-80.834993312653,0.0397545646041269
"R0","SierraLeone",6190280,1.21105527638191,0.619761102553862,1.00503358535015,0.2,0.0635871061278702,0.999887875954138,4.299213936169e-12,0.000112124041563214,0,-80.9874259347785,0.0170900957057169
"R0","SierraLeone",6190280,1.21105527638191,0.619761102553862,1.00503358535015,0.2,0.0638907624484429,0.999889580848278,2.6692759686067e-08,0.000110392458962931,0,-80.989336239484,0.0321030660427631
"R0","SierraLeone",6190280,1.45226130653266,0.619761102553862,1.00503358535015,0.2,0.0668258526611698,0.999939501317541,1.13937978679126e-08,6.04872886616224e-05,0,-81.3020970678511,0.0440643023369995
"R0","SierraLeone",6190280,1.20100502512563,0.619761102553862,1.00503358535015,0.2,0.0714491336706069,0.999885411905756,2.86021379073926e-08,0.00011455949210629,0,-81.5278032113612,0.0330342398034648
"R0","SierraLeone",6190280,1.46231155778894,0.619761102553862,1.00503358535015,0.2,0.0696580863662984,0.999941298153035,1.92444826130502e-08,5.86826024824125e-05,0,-81.7621166278472,0.0576167800328811
"R0","SierraLeone",6190280,1.19095477386935,0.619761102553862,1.00503358535015,0.2,0.0709375208177469,0.999882064691704,3.30285246136687e-08,0.00011790227977166,0,-82.0539132133109,0.0467576036666666
"R0","SierraLeone",6190280,1.19095477386935,0.619761102553862,1.00503358535015,0.2,0.0741169386968462,0.999882385419094,2.82134844686552e-12,0.000117614578084964,0,-82.056828160731,0.0363233501364008
"R0","SierraLeone",6190280,1.19095477386935,0.619761102553862,1.00503358535015,0.2,0.0744522351238824,0.999881546366222,9.44962935073398e-08,0.000118359137484991,0,-82.0714220200576,0.0283897277758533
"R0","SierraLeone",6190280,1.19095477386935,0.619761102553862,1.00503358535015,0.2,0.0775852139477765,0.999881589495177,6.06056985071746e-12,0.00011841049876201,0,-82.0721607423086,0.0352581073134224
"R0","SierraLeone",6190280,1.19095477386935,0.619761102553862,1.00503358535015,0.2,0.0779043810702289,0.999880878764553,8.5586200337012e-08,0.000119035649246825,0,-82.0767634453573,0.0273963631099796
"R0","SierraLeone",6190280,1.47236180904523,0.619761102553862,1.00503358535015,0.2,0.0712888250797036,0.999943155067473,4.78018703377717e-08,5.67971306569569e-05,0,-82.2046606740956,0.0558133491599719
"R0","SierraLeone",6190280,1.18090452261307,0.619761102553862,1.00503358535015,0.2,0.0754982593560473,0.999877032007045,3.74140493314291e-08,0.000122930578905148,0,-82.6587991133795,0.0403354159751595
"R0","SierraLeone",6190280,1.48241206030151,0.619761102553862,1.00503358535015,0.2,0.0965350648790119,0.9999443484719,1.6679929076258e-08,5.56348481711373e-05,0,-82.8015284327732,0.0331059044833241
"R0","SierraLeone",6190280,1.49246231155779,0.619761102553862,1.00503358535015,0.2,0.0790569065823482,0.99994508088212,2.78997840484636e-08,5.4891218096159e-05,0,-83.1657805290115,0.0616828966855947
"R0","SierraLeone",6190280,1.49246231155779,0.619761102553862,1.00503358535015,0.2,0.0747000800633118,0.999945950539504,8.94730129247217e-08,5.39599874830076e-05,0,-83.1885437090732,0.0763100131933984
"R0","SierraLeone",6190280,1.49246231155779,0.619761102553862,1.00503358535015,0.2,0.0967334371378871,0.99994638335632,2.50143999460518e-08,5.35916292803329e-05,0,-83.2044275244396,0.0391328600341249
"R0","SierraLeone",6190280,1.17085427135678,0.619761102553862,1.00503358535015,0.2,0.0942012969098081,0.99987379893842,5.96324883477718e-08,0.000126141429091488,0,-83.2365467146883,0.0306138416961674
"R0","SierraLeone",6190280,1.50251256281407,0.619761102553862,1.00503358535015,0.2,0.0842335902371763,0.999946769289536,3.14076760219943e-08,5.31993027880614e-05,0,-83.6324756637104,0.06680417499517
"R0","SierraLeone",6190280,1.50251256281407,0.619761102553862,1.00503358535015,0.2,0.0852742034054313,0.999948141275181,1.30046514410726e-08,5.18457201678161e-05,0,-83.6511625245428,0.060058501975836
"R0","SierraLeone",6190280,1.1608040201005,0.619761102553862,1.00503358535015,0.2,0.0879801882612874,0.999868913884169,1.24037695518857e-07,0.000130962078135189,0,-83.8377995477359,0.0434634021591855
"R0","SierraLeone",6190280,1.51256281407035,0.619761102553862,1.00503358535015,0.2,0.106046960614847,0.999949718555911,3.57701389139833e-08,5.024567394979e-05,0,-84.17492720455,0.0286022199356469
"R0","SierraLeone",6190280,1.15075376884422,0.619761102553862,1.00503358535015,0.2,0.104771914412795,0.999863383016695,3.87713488061516e-08,0.000136578211956477,0,-84.4132508101521,0.0233740524300783
"R0","SierraLeone",6190280,1.52261306532663,0.619761102553862,1.00503358535015,0.2,0.10533353504351,0.999948358120091,6.60804729778188e-08,5.15757994356657e-05,0,-84.5791876411702,0.0283648359239611
"R0","SierraLeone",6190280,1.53266331658291,0.619761102553862,1.00503358535015,0.2,0.11517301842216,0.999950029119133,9.24699784942376e-09,4.99616338696171e-05,0,-85.0440704586902,0.0571042791962619
"R0","SierraLeone",6190280,1.14070351758794,0.619761102553862,1.00503358535015,0.2,0.102454306161573,0.999861428294118,1.04686452246905e-12,0.000138571704835536,0,-85.0488624471547,0.0243021459500106
"R0","SierraLeone",6190280,1.14070351758794,0.619761102553862,1.00503358535015,0.2,0.111088557071507,0.999862210895597,7.72316338077711e-08,0.000137711872768827,0,-85.0541730891907,0.0390297946854313
"R0","SierraLeone",6190280,1.53266331658291,0.619761102553862,1.00503358535015,0.2,0.128597650517253,0.999951157018973,4.76565228544452e-08,4.87953245043754e-05,0,-85.0958212960018,0.0235334701789802
"R0","SierraLeone",6190280,1.5427135678392,0.619761102553862,1.00503358535015,0.2,0.117612720533973,0.999952124389266,2.21552758901926e-07,4.76540579756206e-05,0,-85.5171210390468,0.0344512139876702
"R0","SierraLeone",6190280,1.5427135678392,0.619761102553862,1.00503358535015,0.2,0.139295516101383,0.999953403214409,1.83976973248578e-07,4.64128086172854e-05,0,-85.6209212275922,0.0415864618454656
"R0","SierraLeone",6190280,1.13065326633166,0.619761102553862,1.00503358535015,0.2,0.126254340533938,0.999854716309518,8.39503427609212e-13,0.000145283689641863,0,-85.6463849134881,0.0305370342971272
"R0","SierraLeone",6190280,1.13065326633166,0.619761102553862,1.00503358535015,0.2,0.128110464515388,0.999855021457707,6.89926945601187e-13,0.000144978541602996,0,-85.6609848042987,0.0285551722172431
"R0","SierraLeone",6190280,1.13065326633166,0.619761102553862,1.00503358535015,0.2,0.125236200685654,0.999857114178339,1.13323857641586e-12,0.000142885820527644,0,-85.6674322391948,0.0469463382047011
"R0","SierraLeone",6190280,1.13065326633166,0.619761102553862,1.00503358535015,0.2,0.126305773688297,0.999857565941394,2.49193050768456e-12,0.000142434056113963,0,-85.6771705478764,0.0428265813677165
"R0","SierraLeone",6190280,1.55276381909548,0.619761102553862,1.00503358535015,0.2,0.12082415831266,0.999952169077333,2.33681183020169e-07,4.75972414837684e-05,0,-85.923005139414,0.0406446594769213
"R0","SierraLeone",6190280,1.55276381909548,0.619761102553862,1.00503358535015,0.2,0.1263033406779,0.999952965478066,1.47811244869933e-08,4.70197408095074e-05,0,-85.9287104927862,0.0480478022784717
"R0","SierraLeone",6190280,1.55276381909548,0.619761102553862,1.00503358535015,0.2,0.13037819851101,0.999952969684067,2.62459651671162e-08,4.7004069967756e-05,0,-85.9478266827454,0.0400374775327219
"R0","SierraLeone",6190280,1.55276381909548,0.619761102553862,1.00503358535015,0.2,0.121666268564741,0.999952361301922,1.08353470307035e-08,4.76278627312956e-05,0,-85.9545397185806,0.0267125191655149
"R0","SierraLeone",6190280,1.55276381909548,0.619761102553862,1.00503358535015,0.2,0.136000108090188,0.999953283337735,3.36627695379007e-08,4.66829994953919e-05,0,-85.9732131729048,0.0430198698126261
"R0","SierraLeone",6190280,1.12060301507538,0.619761102553862,1.00503358535015,0.2,0.138302273040873,0.999848204447612,1.05377996806223e-12,0.000151795551333988,0,-86.235239383597,0.0200414818264841
"R0","SierraLeone",6190280,1.12060301507538,0.619761102553862,1.00503358535015,0.2,0.136213407097776,0.999849155124533,1.65832156019725e-08,0.000150828292251315,0,-86.2407217816008,0.0298995625153369
"R0","SierraLeone",6190280,1.12060301507538,0.619761102553862,1.00503358535015,0.2,0.133037215197145,0.999846356165939,1.63077968519041e-12,0.000153643832430642,0,-86.2496600745654,0.0271329567897637
"R0","SierraLeone",6190280,1.12060301507538,0.619761102553862,1.00503358535015,0.2,0.14850188269208,0.999844877656476,2.92868476464549e-08,0.000155093056676878,0,-86.2977617838285,0.0114412604739188
"R0","SierraLeone",6190280,1.56281407035176,0.619761102553862,1.00503358535015,0.2,0.1509801040426,0.999953992583473,6.30508406288557e-08,4.59443656859581e-05,0,-86.4517830632276,0.0372485226775459
"R0","SierraLeone",6190280,1.1105527638191,0.619761102553862,1.00503358535015,0.2,0.142504983949053,0.999843956384385,1.49438506243206e-12,0.000156043614120473,0,-86.8340681869145,0.0210969510600945
"R0","SierraLeone",6190280,1.1105527638191,0.619761102553862,1.00503358535015,0.2,0.144982165137258,0.999843169079719,3.79427125671941e-08,0.000156792977567982,0,-86.8423546833225,0.0244394684072503
"R0","SierraLeone",6190280,1.57286432160804,0.619761102553862,1.00503358535015,0.2,0.138240078298488,0.99995494807182,1.03943205261411e-07,4.49479849748552e-05,0,-86.8433075708048,0.0483525266061233
