"","town","loglik","loglik.sd","nfail.max","nfail.min","mu","delay","sigma","gamma","rho","R0","log.beta1","amplitude","alpha","iota","cohort","eta","tau","S.0","E.0","I.0","R.0"
"2329","London",-3808.42661971911,0.143569210707991,0,0,0.02,4,29.8259167849456,26.9364445804255,0.489611383688515,28.4554126633421,6.60514625724343,0.603231773262247,1.08444444444445,51.0037525835551,0.359134063963242,124.351753274863,0.115060190325864,0.024795704391711,4.30592315442649e-05,5.88725528447005e-05,0.9751023638239
"2330","London",-3808.42661971911,0.143569210707991,0,0,0.02,4,29.8259167849456,26.9364445804255,0.489611383688515,28.4554126633421,6.60514625724343,0.603231773262247,1.08444444444445,51.0037525835551,0.359134063963242,124.351753274863,0.115060190325864,0.024795704391711,4.30592315442649e-05,5.88725528447005e-05,0.9751023638239
"2331","London",-3809.08490630104,0.111632818718601,0,0,0.02,4,30.2568642603035,26.1409399399022,0.489989113087017,24.4444718893743,6.42431096145505,0.581438720638594,1.1,64.6634745493092,0.395959104353259,108.352945234775,0.114447923645084,0.0250450957898268,5.05225152661371e-05,5.65338580195876e-05,0.974847847836888
"2332","Hastings",-1588.25046654342,0.199591008756009,0,0,0.02,4,32.1117935563683,329.701726438802,0.687613932324491,49.9335710402966,9.29100489494374,0.255330045938206,0.802,0.0186354438776572,0.535149094128959,63.2787180118146,0.376050628740409,0.027149340294956,4.2082584154041e-06,5.6841196128434e-06,0.972840767327013
"2333","Hastings",-1587.89073300175,0.113233859153282,0,0,0.02,4,32.9209256674262,384.584426960048,0.687478849293753,41.7367535318857,9.20255486108295,0.269285098050556,0.817,0.0174731668786015,0.586823013723652,71.8772419695987,0.384748151858063,0.0315246780716645,5.07605458744208e-06,4.4471862464699e-06,0.968465798687501
"2334","Hastings",-1586.37353326075,0.161654699705728,0,0,0.02,4,34.7395997998379,689.861709354322,0.690533669576168,38.1590391890478,9.3778850534169,0.215753961160587,0.832,0.0153953111696536,0.578162737829606,93.4800592599467,0.388548685366106,0.0305435294778609,6.84825956975309e-06,3.71022459983364e-06,0.96944591203797
"2335","Hastings",-1585.23771557989,0.160320389231703,0,0,0.02,4,35.6358430216463,937.624055922088,0.697423406591136,44.4764634838944,9.61513774425728,0.198093865542202,0.85,0.0135850618473942,0.607886594900523,123.591049134254,0.396904623697327,0.0225161671922411,4.18228841855056e-06,3.44001487948495e-06,0.97747621050446
"2336","Hastings",-1585.23771557989,0.160320389231703,0,0,0.02,4,35.6358430216463,937.624055922088,0.697423406591136,44.4764634838944,9.61513774425728,0.198093865542202,0.85,0.0135850618473942,0.607886594900523,123.591049134254,0.396904623697327,0.0225161671922411,4.18228841855056e-06,3.44001487948495e-06,0.97747621050446
"2337","Hastings",-1585.23771557989,0.160320389231703,0,0,0.02,4,35.6358430216463,937.624055922088,0.697423406591136,44.4764634838944,9.61513774425728,0.198093865542202,0.85,0.0135850618473942,0.607886594900523,123.591049134254,0.396904623697327,0.0225161671922411,4.18228841855056e-06,3.44001487948495e-06,0.97747621050446
"2338","Hastings",-1584.89659383775,0.185583542822164,0,0,0.02,4,34.745262184473,758.810585170668,0.697493572743905,40.9262005556003,9.47806376509542,0.215314324924555,0.871,0.0185781826138735,0.582690468164453,114.757156968847,0.394750321019381,0.0257693781482891,6.4563260319313e-06,3.85031793639627e-06,0.974220315207742
"2339","Hastings",-1584.66951508003,0.184940729693317,0,0,0.02,4,35.6457805596149,1021.38899830403,0.699152431383779,39.3656568386441,9.50994510968088,0.236772306204168,0.892,0.0180115985721256,0.477617083260573,137.511856084006,0.409668441556636,0.0258466793740489,6.16853740971656e-06,2.07438741790694e-06,0.974145077701123
"2340","Hastings",-1584.56444231372,0.24277308673493,0,0,0.02,4,35.9399315248875,348.013401241395,0.696341240773543,38.5899560779079,9.06609814280643,0.242415017625286,0.918666666666667,0.0361502849775398,0.50216520173384,110.215103814148,0.396151678172652,0.0249588913723368,5.61926577278706e-06,4.6523877133252e-06,0.975030836974177
"2341","Hastings",-1584.3040959895,0.263659340934009,0,0,0.02,4,40.5765258932337,231.892612183567,0.714767110058391,34.9273122773856,8.69864427040885,0.250345732233721,0.945333333333333,0.0520630709229091,0.4737235170435,120.83141917674,0.383967494981388,0.0269590638190482,5.7854011506255e-06,3.45683873855597e-06,0.97303169394107
"2342","Hastings",-1583.90609560247,0.284804012237104,0,0,0.02,4,50.5753828031518,79.300956185466,0.684604596318635,40.0411264382406,7.95649185189738,0.290593396997567,0.96587248452173,0.133718851721433,0.427276103562588,114.565440084053,0.396555169293465,0.0223674127222029,6.83582674458017e-06,4.62784203537106e-06,0.977621123609016
"2343","Hastings",-1583.68136758758,0.245122902512032,0,0,0.02,4,43.1428046699969,244.521536049114,0.707545581487837,32.2221805580025,8.65562780166648,0.221122908826812,0.973111111111111,0.0583638307095498,0.518516632126364,176.160882303019,0.400437671033988,0.02627363064453,4.60773798561325e-06,4.46109389547543e-06,0.973717300523585
"2344","Hastings",-1583.72363120867,0.308283481312452,0,0,0.02,4,46.7007369789196,142.696287154645,0.702410082763313,35,8.32695248081358,0.244784757483394,1,0.103002349727481,0.357323162108927,162.432636990638,0.402304906128023,0.0211648938621038,4.43500302695417e-06,4.70631259645723e-06,0.978825964822273
"2345","Hastings",-1583.72363120867,0.308283481312452,0,0,0.02,4,46.7007369789196,142.696287154645,0.702410082763313,35,8.32695248081358,0.244784757483394,1,0.103002349727481,0.357323162108927,162.432636990638,0.402304906128023,0.0211648938621038,4.43500302695417e-06,4.70631259645723e-06,0.978825964822273
"2346","Hastings",-1584.59052289265,0.192207603084476,0,0,0.02,4,45.4924762381338,78.1686464666826,0.699967143925861,35.8205074490504,7.83221915561568,0.297314620119978,1.03055555555556,0.198347431791847,0.231983930090706,85.2624194890756,0.414199188576165,0.0200958822439461,4.4187653441452e-06,1.79070421730042e-06,0.979897908286492
"2347","Hastings",-1585.49861174277,0.237961179232554,0,0,0.02,4,49.7577058677862,77.1963054043711,0.718386993768921,37.8071481082797,7.87496451482232,0.303116806637428,1.03055555555556,0.21784548642403,0.258332902884073,92.9592543684125,0.417031393043016,0.0140415603780994,3.5128805624888e-06,1.41893106736376e-06,0.98595350781027
"2348","Hastings",-1586.46059702961,0.273104262880024,0,0,0.02,4,46.5618671514114,97.6577738231305,0.675486941346163,26.3142386369585,7.72078264795184,0.303305607313341,1.04444444444444,0.18662618727004,0.255545678834557,130.443564819593,0.404571841129607,0.0289650110328851,4.59175315489035e-06,1.27436134114629e-06,0.971029122852618
"2349","Hastings",-1587.73339030327,0.128487159299967,0,0,0.02,4,39.2114135687329,422.467275037757,0.70206160435329,29.3633491431037,8.90234663316531,0.235214706910584,1.06,0.0625334854937573,0.425712234827073,157.740106652159,0.410616859771634,0.0250521743753122,7.43619934332291e-06,1.42323610315105e-05,0.974926157064312
"2350","Hastings",-1589.15686137391,0.238487723837567,0,0,0.02,4,39.4564456370402,407.637285619645,0.725039814549946,24.2345130495027,8.69118836208588,0.218076751728309,1.07555555555556,0.0769558416348343,0.462373478258157,144.010137086652,0.393518474349217,0.0297417415121634,6.5606132495477e-06,1.93971042003768e-05,0.970232300770387
"2351","Hastings",-1591.10413698529,0.211468367112681,0,0,0.02,4,32.5543564628257,1114.11996554428,0.682871324502963,34.6585042210278,9.3970417510011,0.186352876754535,1.08777777777778,0.0542106195703839,0.634282875282125,132.70428346158,0.417060554827796,0.0215280237277796,2.11015129619284e-05,1.25899128308705e-05,0.978438284846428
"2352","London",-3811.23755864275,0.226410085536188,0,0,0.02,4,31.9387926856573,26.3622106550073,0.483999111239198,55.0869130370913,7.24494847186488,0.633140812812145,1,29.5932421793803,1e-04,115.624571218116,0.11124940108222,0.0237660401264005,4.58826559585864e-05,5.39817014738456e-05,0.976134095516168
"2353","London",-3810.50053482057,0.304814535063022,0,0,0.02,4,31.5574024833668,31.2656964612545,0.486485931497902,48.8452521606626,7.28865470936075,0.58150410663451,1,22.2958940046188,0.0371329333333333,145.376675030556,0.10861810017201,0.0259716568920006,5.04591358023272e-05,4.48570597123905e-05,0.973933026912484
"2354","London",-3809.46021818051,0.139687660840577,0,0,0.02,4,28.2889896018193,27.3430298804094,0.484768884171379,55.867019517934,7.29421347435868,0.648281720123875,1,24.0795247887298,0.0741658666666667,104.32503012738,0.115638364253976,0.0240626012790747,4.0943801749963e-05,5.97072329862718e-05,0.97583674768619
"2355","London",-3808.69209767807,0.201836258660885,0,0,0.02,4,30.043523220012,26.0427659304611,0.485830169238326,58.1035615916652,7.28650408031072,0.653845784041181,1,22.3475484046071,0.111198766803688,106.376591117708,0.111134887699123,0.0234755300447998,4.56718631007155e-05,5.79085251981798e-05,0.976420889566903
"2356","London",-3807.54190764653,0.206717990487021,0,0,0.02,4,29.53508657577,25.8549812780674,0.483556326013214,56.9388060452958,7.25927167329232,0.649010844782964,1,26.1128246105371,0.166748150205532,104.535867664157,0.112171842828993,0.0248718608357871,4.10539700967719e-05,6.07523453182237e-05,0.975026332848798
"2357","London",-3806.73033340739,0.174960101174357,0,0,0.02,4,28.9193539256016,27.1767661425038,0.483965792302086,56.2635784158006,7.29541236378592,0.637273195933061,1,22.9469461993935,0.222297533607377,106.395800908179,0.112425951378314,0.025128534987825,3.98332783438849e-05,6.02155174690247e-05,0.974771416216361
"2358","London",-3806.2094989635,0.274936977864213,0,0,0.02,4,28.7259483608267,29.2456961535031,0.483999887133137,54.0153847845952,7.32520622237809,0.611294914733117,1,20.5050982554425,0.277846917009221,113.912887761511,0.112341790248645,0.0259731933558836,3.86560252009492e-05,5.78544631558897e-05,0.97393029615576
"2359","London",-3805.59243408079,0.244895197389881,0,0,0.02,4,29.2422587743157,30.7410445573263,0.483967315458337,51.963739057286,7.33432938636601,0.585430413833166,1,17.8550473499525,0.333396300411065,124.791728047619,0.112212468043858,0.0269085051347519,3.85017188093169e-05,5.55846092016339e-05,0.972997408537236
"2360","London",-3805.44284594401,0.285834016960502,0,0,0.02,4,29.1854145049625,31.8508256704437,0.48375085821549,50.6799406710274,7.34327948328045,0.566426576639458,1,15.4698247080643,0.38894568381291,131.400838333438,0.112311236626224,0.0276331007628516,3.88853049354941e-05,5.37964413848695e-05,0.97227421749083
"2361","London",-3805.35771481569,0.196658680158554,0,0,0.02,4,29.3995124332327,33.5428226913357,0.483750544929673,48.8254901102839,7.35547821588619,0.538512915296974,1,12.0494462818465,0.444495067214754,144.523893206282,0.112394421204319,0.0285231703298704,3.99489979746191e-05,5.06315065516761e-05,0.971386249165603
"2362","London",-3805.2637200029,0.232630377017378,0,0,0.02,4,29.7006254289268,35.1988864223373,0.483961966689814,47.0495624621072,7.36438582061778,0.510550568043241,1,8.71602020902069,0.500044450616598,159.640135531988,0.11250398711564,0.0294643769323641,4.08643560121896e-05,4.75079265758509e-05,0.970447250785048
"2363","London",-3805.08335629256,0.141755601638177,0,0,0.02,4,30.3505206313746,28.4935018611239,0.484035375291559,45.5527160158865,7.1297680169406,0.565721062605798,1,12.9776843843927,0.57045859570129,136.29759962455,0.11286473196978,0.0306624485857383,4.19014118506932e-05,5.78366867685032e-05,0.969237813315643
"2364","London",-3805.27317173028,0.240056583570707,0,0,0.02,4,30.3505206060227,28.4935018376365,0.484035375639839,45.5527160776105,7.12976801750305,0.565721062390769,1,12.9776844138032,0.622070690239052,136.29759985226,0.112864731886678,0.0306624485703041,4.1901411811262e-05,5.78366867832571e-05,0.969237813331102
"2365","London",-3805.62336362278,0.208157607180539,0,0,0.02,4,30.3505205559897,28.4935018332812,0.484035375357745,45.5527159802777,7.12976801521938,0.565721061898084,1,12.9776844442148,0.656720885300376,136.297599987094,0.112864732077624,0.03066244858379,4.19014118247765e-05,5.7836686803686e-05,0.969237813317582
"2366","London",-3806.01697485289,0.268970027158255,0,0,0.02,4,31.8211137563341,29.5198166139198,0.487407348493869,42.2305297768541,7.08803962160085,0.501331665640564,1,10.7197264865463,0.722241984223975,140.232205315385,0.114162004548828,0.0320701258269667,3.58077227906244e-05,5.4415478341131e-05,0.967839650971902
"2367","London",-3806.50649713899,0.312571956715166,0,0,0.02,4,28.5983453534872,33.7824847305406,0.482900348522271,44.6107571578061,7.27199701753344,0.485222527175607,1,2.84571194727848,0.777791367625819,147.769867757788,0.114335869219358,0.0323179289973417,4.76784057381894e-05,4.5357220748916e-05,0.967589035376172
"2368","London",-3806.98587953478,0.305407188991944,0,0,0.02,4,28.1350543183678,32.5977547266178,0.483374645740023,44.5711084940713,7.23700712625117,0.491026960452363,1,2.415510776739,0.833340751027664,136.256367052365,0.114921505622976,0.0327115465726737,4.89700678697399e-05,4.6290209352355e-05,0.967193193150105
"2369","London",-3807.2326745121,0.259662193305154,0,0,0.02,4,29.2880781873215,34.2072936766695,0.483752923793916,41.997995767689,7.22356741663553,0.46473519842851,1,1.99300881318834,0.888890134429508,154.483937978376,0.114949157217966,0.0342995566236037,4.61211580749536e-05,4.42573661832203e-05,0.965610064852139
"2370","London",-3808.01354110767,0.193692226404284,0,0,0.02,4,29.5956103115642,34.8457656721508,0.488127277255465,38.1375483548062,7.1447767464489,0.46192251754297,1,10.604076294796,0.944439517831352,151.282086947407,0.110576483269183,0.0353834769828104,4.69835197418832e-05,4.57170075539335e-05,0.964523822489895
"2371","London",-3808.27396995965,0.239210336282757,0,0,0.02,4,32.1488279309734,31.6201515922756,0.486481517300987,39.8485493487635,7.09587803422507,0.452897563083459,1,3.03159241286373,0.999988901233196,149.177357832421,0.11228773248367,0.0353848299820305,3.82300677326249e-05,4.89794093707279e-05,0.964527960540866
"2372","Hastings",-1584.08789967787,0.312042279483623,0,0,0.02,4,45.2802223860455,41.9536792359252,0.68914364135457,51.5621013471351,7.62243269489907,0.482732694976415,1,0.276561301856372,1e-04,39.899148277632,0.4016873241749,0.0156511550282809,6.28599951222816e-06,4.3961371561866e-06,0.98433816283505
"2373","Hastings",-1584.2805974722,0.284174412850338,0,0,0.02,4,45.0524084648557,43.5630352466998,0.671884275570099,50.1524118810983,7.63019364609637,0.498191941237557,1,0.28433626031594,0.0371329333333333,37.5081565427698,0.413978165567317,0.0168537405111596,6.3065853451183e-06,4.44898405521776e-06,0.98313550391944
"2374","Hastings",-1584.37220943311,0.282500815918519,0,0,0.02,4,41.903186319734,42.6224468024968,0.678181432701479,51.0788184650869,7.6279321285429,0.514834090269943,1,0.301326004002918,0.0741658666666667,39.9485261986049,0.416020297467341,0.0161424415548018,5.47863960178363e-06,4.31901824532266e-06,0.98384776078735
"2375","Hastings",-1583.91996423022,0.382020484767707,0,0,0.02,4,43.1281864984887,43.2226015619852,0.677858820983276,50.0520691549528,7.62080256304132,0.511898340784625,1,0.30670574199132,0.111198766803688,35.0216006615986,0.39526401935253,0.0170483209757696,5.92018755279245e-06,3.95737467465164e-06,0.982941801462003
"2376","Hastings",-1583.88911453636,0.331543797533808,0,0,0.02,4,45.0127332135284,41.9446998030763,0.675683256691304,53.4721484890275,7.65860470169125,0.505564419257339,1,0.281491237966454,0.186633044594505,39.0925672612583,0.404218480379884,0.0156033967049488,5.73600180369727e-06,3.8633593799196e-06,0.98438700393387
"2377","Hastings",-1584.07938173244,0.189743660835092,0,0,0.02,4,43.8588952590939,41.8916155969485,0.669706572935575,55.0000000000001,7.68558190655082,0.502914894474781,1,0.288518946688412,0.212893913408517,38.7277548037794,0.409559319047128,0.0157990269515406,5.79142024897826e-06,4.1863162138308e-06,0.984190995311998
"2378","Hastings",-1584.22030045924,0.223046289843777,0,0,0.02,4,38.6452424952528,45.3097684363593,0.67962544641925,52.4827237456188,7.71258050998194,0.5,1,0.298767638375248,0.295398653233874,36.3399098974314,0.407775250814058,0.0149492920412976,7.16491016416903e-06,3.54621047722959e-06,0.98503999683806
"2379","Hastings",-1583.66509241399,0.207982358847217,0,0,0.02,4,56.3053754059676,74.0760973215181,0.695079321739515,34.2190677062774,7.73811740209537,0.299030110691145,1,0.185827991149054,0.328971065790829,109.589783136026,0.396267133770545,0.0232891178274086,5.61137660815694e-06,3.39802364139344e-06,0.97670187277234
"2380","Hastings",-1583.82389334069,0.297205775763536,0,0,0.02,4,51.6057261998735,69.5622418585467,0.688257239962995,41.3769596507142,7.87116830135273,0.3,1,0.179121008514206,0.373126580072251,109.846524702888,0.406722881057345,0.0179642679179515,6.68633065329434e-06,3.56472277686084e-06,0.982025481028618
"2381","Hastings",-1583.96360709329,0.258737133170388,0,0,0.02,4,50.8005162155092,82.5064879833245,0.70672985275199,32.9979236619508,7.7984270980372,0.309471187702289,1,0.165984484521555,0.441905813689544,117.351352326306,0.402975898821113,0.0240779534707271,7.47241068231006e-06,3.69283697311179e-06,0.975910881281616
"2382","Hastings",-1583.8411228643,0.260574129825712,0,0,0.02,4,51.8455121120304,73.7795163376008,0.703106790072041,38.9183974129724,7.86318225788188,0.301469828601316,1,0.172840632616542,0.500044450616598,107.684308322363,0.404112876883263,0.0198524573362188,6.83474019609686e-06,3.90441355959371e-06,0.980136803510026
"2383","Hastings",-1583.94186924431,0.274712780546403,0,0,0.02,4,51.201135507176,72.5548656375242,0.698808667332405,39.0716793148199,7.85199656759856,0.289101000418346,1,0.175202286487487,0.555593834018442,101.216763109068,0.398205428800384,0.0196729303563,6.3132474451409e-06,3.8395199115035e-06,0.980316916876345
"2384","Hastings",-1584.11547497316,0.341825369090843,0,0,0.02,4,51.1892237318226,69.3005757430094,0.693273247320801,40.3951161476232,7.84373138132662,0.305628635481194,1,0.174911894857686,0.626769732593038,99.0154038230775,0.414744698294798,0.018356954139772,5.86624111504918e-06,4.33001148294941e-06,0.98163284960763
"2385","Hastings",-1584.07611875753,0.234144114322001,0,0,0.02,4,45.5576449818347,308.284406734775,0.698071395316649,30.9541789010496,8.77077255637402,0.200000000209617,1,0.0584743374943408,0.658794300831577,219.312375979234,0.393913998275143,0.0259889591003252,4.6419350981201e-06,6.05032051312905e-06,0.974000348644063
"2386","Hastings",-1584.29633672128,0.266647784002613,0,0,0.02,4,45.0046009978659,301.343508610455,0.693643206468986,31.5438052789603,8.77506968785972,0.203890236077558,1,0.0558317913955667,0.722241984223975,224.359068757886,0.40836322169894,0.025768281657727,4.52798047528688e-06,6.85085999162025e-06,0.974220339501807
"2387","Hastings",-1584.47378231864,0.216528431362101,0,0,0.02,4,44.7137486089247,314.945637628406,0.69579856353082,29.465637620216,8.73502450568803,0.210591854186387,1,0.0562875971496885,0.777791367625819,228.021896982923,0.395446257139303,0.0287264393233891,4.94350240790294e-06,5.85974290248335e-06,0.971262757431301
"2388","Hastings",-1584.81976824859,0.218259786644675,0,0,0.02,4,44.3728441182066,334.444792220522,0.696211700044283,28.7148030993218,8.74648208710154,0.203674682142722,1,0.0594230297148394,0.833340751027664,218.749616532226,0.413009712761671,0.0292463102638358,5.20433797303383e-06,5.94265903909942e-06,0.970742542739152
"2389","Hastings",-1584.86382956341,0.22823281223063,0,0,0.02,4,45.265655487304,335.614600482063,0.697626617592644,26.8611702175771,8.68188202396068,0.191544876236124,1,0.0584643470535862,0.888890134429508,213.506976727945,0.404733600449979,0.0327420439390556,5.17446430127462e-06,7.0860633715428e-06,0.96724569553327
"2390","Hastings",-1585.22153358677,0.293355532214201,0,0,0.02,4,43.0199312524316,315.122391214225,0.698352046293646,28.7393147308465,8.71041912356134,0.202814773649792,1,0.0565586616954853,0.944439517831352,218.782612963053,0.401963487701676,0.0306096299886147,4.91423183758241e-06,6.08752674358427e-06,0.969379368252802
"2391","Hastings",-1585.34916588459,0.300778774495601,0,0,0.02,4,45.2788185787137,315.070185245491,0.71320004269884,25.9810685200273,8.60941689435782,0.179820948621477,1,0.0562258930499318,0.999988901233196,214.901889507216,0.407952164519544,0.0329666362788961,5.77403046144235e-06,5.79101921646996e-06,0.967021798671425
"2392","London",-3845.70951867252,0.312530755342905,0,0,0.02,4,93.2314522431346,88.6451374842727,0.50368608119823,19.0149959288612,7.31089381499087,0.01,1,0.180836031388712,0.855921967557394,1136.31672961261,0.101861266399347,0.0597534269142612,1.76056788704178e-05,1.54864367483315e-05,0.94021348097012
"2393","London",-3828.51059720704,0.172709605320761,0,0,0.02,4,191.361991457069,102.528315671528,0.51508675760093,13.5801085021428,7.10158090485368,0.05,1,1.23870926313671,0.673972606587157,3188.27004752963,0.106125979584874,0.078356970139674,9.91815817851026e-06,1.60046553851702e-05,0.921617107046764
"2394","London",-3817.30183451,0.174283975613428,0,0,0.02,4,118.548855332737,101.736858324882,0.510102456097822,16.0649028853728,7.26289608086876,0.118051401733415,1,1.44726604884631,0.61141481093988,2602.80155573814,0.107894894471354,0.0667182322467754,1.03932097560284e-05,1.71759075477855e-05,0.933254198635921
"2395","London",-3816.29885292993,0.213845338035096,0,0,0.02,4,81.2935681819813,66.0567225617646,0.500311378298364,21.0104891927288,7.14641127036831,0.15,1,1.61294478568491,0.822715389082445,932.530164724297,0.107665653223559,0.0540495963323899,2.36694041296868e-05,1.95848570171303e-05,0.94590714940646
"2396","London",-3814.35453068996,0.152661613893548,0,0,0.02,4,57.2610245807588,47.1135010342082,0.496089889597913,28.7648669460392,7.14786942665692,0.2,1,1.34849580018016,0.805753835778575,453.229947548975,0.107272813731198,0.0423321504264863,2.8276987010559e-05,3.00016500465814e-05,0.957609570936458
"2397","London",-3811.60155012623,0.235897919484579,0,0,0.02,4,46.1529449951621,47.1687857719248,0.491771870659705,31.0938979901725,7.22682492227741,0.25,1,0.636063559985095,0.789042139776918,349.144331168183,0.109756768836809,0.0404503554329705,3.23915613095519e-05,3.26951397105539e-05,0.959484557866008
"2398","London",-3809.55769485056,0.240537816948871,0,0,0.02,4,48.056182211355,36.9396811672742,0.491816450930584,35.1570468418743,7.11893584706538,0.3,1,5.73758012600341,0.660635332252802,294.209703451102,0.111292145735495,0.0355783377463375,3.19426581735839e-05,3.92028111800433e-05,0.96435051678431
"2399","London",-3807.92524728526,0.125915504840762,0,0,0.02,4,37.9309925825975,34.0660111827583,0.490393215046638,37.2700921607712,7.10018848789001,0.362043310521766,1,7.84703430719038,0.869517063810354,196.964353838408,0.111009139102612,0.0353573460292261,4.14322214800141e-05,3.93600086141369e-05,0.964561861740679
"2400","London",-3806.91001641197,0.083269416909987,0,0,0.02,4,38.4469034502479,36.656848713458,0.490680563149318,38.3239279534737,7.19788008957704,0.382353406465875,1,5.34757980670663,0.723409794425036,235.649268104474,0.11064897366966,0.0339425702137033,2.51482352633202e-05,4.55130388660365e-05,0.965986768512167
"2401","London",-3805.60565080252,0.170629769661431,0,0,0.02,4,32.3745766328792,35.0033636951691,0.492189378218572,42.5675656669058,7.25897011120033,0.469060903759124,1,7.1482322882646,0.577717667868979,177.696325322532,0.110287523417634,0.0305544221430695,4.34679633681935e-05,4.24755941020927e-05,0.96935963429946
"2402","London",-3805.2637200029,0.232630377017378,0,0,0.02,4,29.7006254289268,35.1988864223373,0.483961966689814,47.0495624621072,7.36438582061778,0.510550568043241,1,8.71602020902069,0.500044450616598,159.640135531988,0.11250398711564,0.0294643769323641,4.08643560121896e-05,4.75079265758509e-05,0.970447250785048
"2403","London",-3805.21444975411,0.171690310858494,0,0,0.02,4,30.1202880769365,28.5172247779418,0.48850169301181,49.0038888592002,7.20359757959335,0.565717313689932,1,20,0.473738818970855,129.627144920315,0.113789205721795,0.0275757004411852,3.83350027232752e-05,5.9475590078699e-05,0.972326488966012
"2404","London",-3805.59243408079,0.244895197389881,0,0,0.02,4,29.2422587743157,30.7410445573263,0.483967315458337,51.963739057286,7.33432938636601,0.585430413833166,1,17.8550473499525,0.333396300411065,124.791728047619,0.112212468043858,0.0269085051347519,3.85017188093169e-05,5.55846092016339e-05,0.972997408537236
"2405","London",-3806.73033340739,0.174960101174357,0,0,0.02,4,28.9193539256016,27.1767661425038,0.483965792302086,56.2635784158006,7.29541236378592,0.637273195933061,1,22.9469461993935,0.222297533607377,106.395800908179,0.112425951378314,0.025128534987825,3.98332783438849e-05,6.02155174690247e-05,0.974771416216361
"2406","London",-3807.23886290083,0.178467938956648,0,0,0.02,4,25.7434043405624,25.0424886329197,0.486667254150515,57.2005711606085,7.23302916092061,0.7,1,27.2986341096623,0.380544676780844,88.9709320655485,0.116665288664021,0.0248562004126939,3.42161288759154e-05,7.066988667668e-05,0.975038913571753
"2407","London",-3809.01799004211,0.234819592985994,0,0,0.02,4,23.8240724105884,23.8395181593004,0.486398962983188,60.6437400581214,7.24388191113615,0.75,1,14.7903294235517,0.535244322339086,82.5982938399844,0.117260772839275,0.0250629349228779,5.01461435083918e-05,6.70589252382873e-05,0.974819860008376
"2408","London",-3811.10238444422,0.256396489802219,0,0,0.02,4,20.7292225615586,25.6248600921472,0.487832178682475,61.6616781553653,7.33032842429302,0.8,1,13.1974115763665,0.535444178915237,79.3897635340803,0.119499934216079,0.0247142646395497,4.86931591976806e-05,6.7094818388153e-05,0.975169947382864
"2409","London",-3813.02795587484,0.246018771122447,0,0,0.02,4,23.0984245834013,20.5547434006386,0.488781287560687,68.6617101518997,7.22425838357548,0.85,1,13.3404432185227,0.480263506489075,78.4989744285182,0.122380089662168,0.0235285286878623,4.61384092077214e-05,7.70778561849971e-05,0.976348255046744
"2410","London",-3815.78288404547,0.265036188831668,0,0,0.02,4,17.2972097611842,25.9650879615661,0.488484369679414,71.7494859685983,7.49457578724368,0.9,1,3.33318634328054,0.65409149109798,66.9147245830016,0.121696636776988,0.0238445838905599,6.10515550337228e-05,6.57802586595197e-05,0.976028584295746
"2411","London",-3817.7692400288,0.303155647927754,0,0,0.02,4,16.4967487257584,24.0984071824973,0.48641867969393,76.2446508206275,7.48326310957458,0.95,1,1.64004161693045,0.612472829563098,57.4581334955679,0.121427184222215,0.0233118712182043,6.47126427335526e-05,7.18754316648431e-05,0.9765515407074
"2412","Hastings",-1590.76883199026,0.150476804488584,0,0,0.02,4,48.1647796274256,694.468112594855,0.710825626164028,25.6692182348523,8.98364409683507,0.01,1,0.0380869357005419,0.67533264703899,269.185159326795,0.415760275237115,0.0351159547451758,1.67592668304053e-05,2.06017733535757e-05,0.96484668421464
"2413","Hastings",-1588.85707977754,0.163260808047384,0,0,0.02,4,44.4740718005946,562.889617069134,0.69300061690984,30.8211716757862,9.08740525619755,0.05,1,0.0432428276667018,0.575569062348375,218.174923354274,0.405379601084236,0.0259526241269041,1.18518187917141e-05,1.98533345363491e-05,0.974015670719767
"2414","Hastings",-1585.96335988912,0.166508047867072,0,0,0.02,4,44.1851431885962,330.723625678635,0.725396685220954,26.8497329132714,8.67247028576244,0.1,1,0.060631061788103,0.542906760138668,158.09377560086,0.411370961805604,0.030618398953032,5.2883989194954e-06,4.55251473912212e-06,0.96937176013331
"2415","Hastings",-1584.51145559729,0.29961520223069,0,0,0.02,4,44.9605494997053,327.127442318462,0.71054956479844,29.9554289258912,8.77518795923763,0.15,1,0.0525865376418888,0.626769732593038,204.854599791896,0.400916364360835,0.0285299899351094,4.59343456905222e-06,5.22578624909556e-06,0.971460190844073
"2416","Hastings",-1584.2294870491,0.259225448355664,0,0,0.02,4,45.5576429277859,308.284352708946,0.698071358766684,30.9541827312126,8.77077256857557,0.2,1,0.0584743217123305,0.658794323680566,219.312291150788,0.393913983258359,0.0259889575395921,4.64193493184264e-06,6.05032054624344e-06,0.97400035020493
"2417","Hastings",-1584.29317162491,0.282420472564107,0,0,0.02,4,60.3097062054334,66.536748896765,0.688332225238777,37.2006111740529,7.72431759189482,0.25,1,0.193064903485552,0.385540165740491,149.569603033759,0.41670778984132,0.0204643073579046,6.78761415112696e-06,1.99217852868903e-06,0.979526912849415
"2418","Hastings",-1583.82389334069,0.297205775763536,0,0,0.02,4,51.6057261998735,69.5622418585467,0.688257239962995,41.3769596507142,7.87116830135273,0.3,1,0.179121008514206,0.373126580072251,109.846524702888,0.406722881057345,0.0179642679179515,6.68633065329434e-06,3.56472277686084e-06,0.982025481028618
