time,London,Birmingham,Liverpool,Manchester,Leeds,Sheffield,Bristol,Nottingham,Kingston.upon.Hull,Coventry
1944.01923,82,1,6,11,4,1,1,9,0,4
1944.03839495551,98,6,9,7,2,5,1,7,3,0
1944.05755991102,118,5,7,5,1,0,0,9,0,0
1944.07672486653,153,2,9,15,6,1,6,11,2,2
1944.09588982204,206,9,19,11,6,2,0,7,2,5
1944.11505477755,217,5,19,24,3,3,4,3,2,3
1944.13421973306,226,13,30,23,2,3,2,1,1,9
1944.15338468857,239,12,23,22,6,3,0,21,0,7
1944.17254964408,279,20,23,50,1,3,4,5,1,2
1944.19171459959,244,9,19,36,3,6,1,29,7,11
1944.2108795551,286,21,48,51,4,4,2,10,0,4
1944.23004451061,363,21,35,32,8,4,9,13,8,16
1944.24920946612,300,24,75,55,11,9,2,22,4,10
1944.26837442163,324,33,48,36,10,10,6,9,3,6
1944.28753937714,273,52,72,39,17,7,1,8,7,3
1944.30670433265,283,61,81,50,15,16,4,8,9,6
1944.32586928816,207,34,56,38,17,10,0,4,2,9
1944.34503424367,213,25,52,30,8,9,1,1,10,2
1944.36419919918,210,38,50,15,11,7,1,1,2,9
1944.38336415469,213,24,55,16,6,12,0,1,4,1
1944.4025291102,217,51,81,32,12,9,1,2,14,5
1944.42169406571,271,49,70,21,14,11,2,1,6,3
1944.44085902122,242,71,86,32,15,12,2,3,7,4
1944.46002397673,199,44,90,35,14,12,1,1,0,5
1944.47918893224,139,41,84,31,10,12,3,2,1,7
1944.49835388775,129,27,95,61,10,14,1,2,3,5
1944.51751884326,130,43,109,76,17,13,0,0,2,10
1944.53668379877,130,21,147,76,9,13,3,3,6,8
1944.55584875428,90,38,126,59,6,17,2,2,0,8
1944.57501370979,73,34,81,98,4,4,1,0,1,0
1944.5941786653,47,34,79,94,6,11,2,2,2,2
1944.61334362081,36,26,79,96,6,10,4,5,1,0
1944.63250857632,39,33,63,78,3,19,1,6,1,3
1944.65167353183,21,19,59,59,3,14,0,2,3,3
1944.67083848734,27,19,75,56,2,11,0,0,0,1
1944.69000344285,14,11,58,79,1,9,1,6,1,2
1944.70916839836,29,21,81,71,1,8,6,7,1,3
1944.72833335387,19,32,92,120,0,15,3,2,1,2
1944.74749830938,27,42,142,119,0,7,8,8,0,3
1944.76666326489,38,72,162,193,3,20,8,4,1,4
1944.7858282204,28,86,171,207,6,14,19,8,0,20
1944.80499317591,54,85,258,232,4,14,34,19,3,27
1944.82415813142,65,140,196,338,12,23,35,33,6,44
1944.84332308693,80,84,251,384,28,47,45,43,10,94
1944.86248804244,57,166,294,410,37,41,63,87,24,272
1944.88165299795,65,131,381,407,19,43,44,66,15,290
1944.90081795346,110,231,302,387,37,56,81,109,16,402
1944.91998290897,84,223,408,434,28,57,70,123,18,325
1944.93914786448,123,351,436,486,52,96,99,267,9,321
1944.95831281999,114,368,329,515,127,115,52,260,28,282
1944.9774777755,163,502,314,484,66,141,99,272,17,225
1944.99664273101,155,547,246,426,67,134,90,237,54,218
1945.01580768652,240,858,255,478,182,174,139,410,82,172
1945.03497264203,210,934,231,481,107,169,160,301,51,174
1945.05413759754,290,929,252,419,202,200,215,283,107,110
1945.07330255305,381,1030,219,394,323,305,225,139,110,77
1945.09246750856,573,831,187,373,409,426,196,181,230,70
1945.11163246407,814,1017,187,388,854,444,258,115,270,48
1945.13079741958,640,820,184,307,694,554,260,88,421,19
1945.14996237509,977,878,189,328,1083,526,241,34,424,27
1945.1691273306,986,715,144,274,918,624,255,56,313,31
1945.18829228611,1072,821,153,323,1045,601,336,32,380,27
1945.20745724162,1498,657,158,281,913,554,250,34,446,23
1945.22662219713,1601,542,103,250,865,456,209,45,284,25
1945.24578715264,1652,453,130,176,405,480,165,17,272,27
1945.26495210815,1688,326,130,149,440,405,172,33,191,22
1945.28411706366,1651,291,97,142,317,263,123,25,64,27
1945.30328201916,1314,264,123,73,172,253,90,20,59,17
1945.32244697467,1058,153,116,87,131,195,55,17,83,31
1945.34161193018,815,85,99,79,76,149,66,13,32,24
1945.36077688569,822,93,88,71,74,123,31,6,28,25
1945.3799418412,819,87,95,86,77,75,53,9,29,31
1945.39910679671,614,67,83,42,48,78,20,7,26,14
1945.41827175222,508,38,72,51,32,49,35,4,13,20
1945.43743670773,472,34,74,28,14,50,26,5,9,14
1945.45660166324,412,41,50,33,10,30,15,1,12,19
1945.47576661875,342,21,43,33,8,21,18,1,4,13
1945.49493157426,249,21,49,28,12,15,18,2,4,9
1945.51409652977,220,11,48,23,3,14,9,0,1,10
1945.53326148528,207,12,33,14,5,10,8,0,1,8
1945.55242644079,153,5,33,25,8,9,10,2,1,8
1945.5715913963,129,9,25,18,5,9,12,2,5,3
1945.59075635181,113,8,7,15,6,7,4,2,2,3
1945.60992130732,61,3,16,10,2,5,5,0,2,3
1945.62908626283,66,10,9,5,1,3,2,1,2,8
1945.64825121834,61,6,20,10,1,3,8,1,0,4
1945.66741617385,48,4,55,8,2,6,4,0,2,5
1945.68658112936,36,10,13,7,2,1,2,0,3,1
1945.70574608487,46,7,10,5,3,2,1,2,0,0
1945.72491104038,51,3,24,3,0,1,2,1,0,0
1945.74407599589,35,2,10,11,3,4,1,0,0,0
1945.7632409514,33,1,33,7,4,4,1,0,1,3
1945.78240590691,48,3,17,11,4,0,0,1,0,2
1945.80157086242,40,7,25,8,0,1,0,1,1,2
1945.82073581793,47,3,26,7,0,3,2,2,0,1
1945.83990077344,32,3,28,9,2,0,3,2,0,5
1945.85906572895,23,7,22,6,2,2,2,4,0,1
1945.87823068446,35,6,23,7,1,0,1,0,1,0
1945.89739563997,42,6,19,1,4,4,0,3,1,1
1945.91656059548,43,7,22,14,0,1,0,2,6,0
1945.93572555099,33,3,32,8,1,1,2,1,0,0
1945.9548905065,42,8,44,3,1,1,7,1,1,0
1945.97405546201,52,6,48,4,2,1,2,0,0,1
1945.99322041752,69,6,40,0,1,4,1,0,1,2
1946.01238537303,88,10,32,44,4,0,1,0,0,2
1946.03155032854,86,8,46,7,6,3,3,0,0,0
1946.05071528405,109,7,51,7,1,1,0,1,0,5
1946.06988023956,100,12,73,3,2,2,2,2,0,8
1946.08904519507,221,6,65,6,1,6,3,2,2,5
1946.10821015058,237,20,83,8,2,0,2,1,5,4
1946.12737510609,353,12,80,6,0,3,0,0,3,22
1946.1465400616,389,5,90,24,2,3,0,0,15,25
1946.16570501711,372,22,100,3,4,2,1,0,9,23
1946.18486997262,557,16,128,18,11,3,3,0,18,25
1946.20403492813,430,15,109,7,5,5,2,5,7,42
1946.22319988364,597,15,144,13,4,5,2,6,9,44
1946.24236483915,675,18,294,7,7,3,1,11,11,38
1946.26152979466,736,29,183,29,7,4,2,24,6,38
1946.28069475017,950,19,257,18,7,3,1,14,21,41
1946.29985970568,935,27,271,31,4,4,1,30,7,60
1946.31902466119,1054,25,234,39,8,7,2,48,15,72
1946.3381896167,1056,43,295,32,9,5,1,35,24,57
1946.35735457221,928,58,184,42,9,8,7,40,14,48
1946.37651952772,836,52,222,41,5,5,1,18,14,50
1946.39568448323,1034,55,224,46,18,10,6,32,17,52
1946.41484943874,967,72,270,48,8,8,5,36,18,61
1946.43401439425,1073,66,229,59,13,18,6,33,23,35
1946.45317934976,1081,56,282,53,16,20,6,49,17,49
1946.47234430527,977,112,208,43,32,19,10,64,17,44
1946.49150926078,866,119,226,50,28,34,1,41,14,24
1946.51067421629,797,161,162,49,15,20,3,49,20,44
1946.5298391718,630,173,188,75,33,32,5,41,7,19
1946.54900412731,492,170,157,41,26,11,4,48,10,27
1946.56816908282,478,162,127,62,14,40,1,28,10,12
1946.58733403833,376,119,68,60,23,38,3,21,6,6
1946.60649899384,350,158,76,89,19,39,2,23,4,6
1946.62566394935,255,119,48,54,10,33,4,17,5,10
1946.64482890486,161,116,38,59,10,32,2,15,3,5
1946.66399386037,125,55,28,62,9,12,6,9,4,8
1946.68315881588,93,58,27,52,10,20,3,2,0,4
1946.70232377139,78,57,29,53,9,27,1,3,11,2
1946.7214887269,82,47,50,62,8,18,2,0,8,3
1946.74065368241,69,42,36,33,24,45,8,1,10,5
1946.75981863792,91,57,46,74,27,44,8,39,14,3
1946.77898359343,72,44,53,33,33,50,3,5,17,4
1946.79814854894,116,71,52,80,22,60,4,13,16,5
1946.81731350445,105,84,31,35,14,54,3,29,34,3
1946.83647845996,119,83,24,86,40,60,6,23,25,3
1946.85564341547,157,108,39,72,19,83,12,36,34,5
1946.87480837098,141,106,45,122,29,74,22,31,34,3
1946.89397332649,215,125,43,175,42,82,21,48,44,7
1946.913138282,221,187,53,217,36,81,20,42,52,0
1946.93230323751,239,200,67,270,73,97,24,58,51,3
1946.95146819302,243,204,84,298,48,133,26,80,33,3
1946.97063314853,239,383,67,356,55,135,17,85,56,2
1946.98979810404,229,251,53,323,40,114,15,99,48,4
1947.00896305955,359,636,84,501,71,179,47,187,83,13
1947.02812801506,291,508,72,503,74,153,24,244,65,5
1947.04729297057,378,703,81,509,70,178,68,135,108,23
1947.06645792608,418,668,72,748,160,119,80,121,96,11
1947.08562288159,482,1000,70,904,113,216,122,120,65,26
1947.1047878371,583,1066,85,1242,234,272,152,140,66,25
1947.12395279261,597,1059,99,888,262,321,174,145,72,43
1947.14311774812,644,1054,86,811,309,316,194,87,111,36
1947.16228270363,656,695,121,517,265,293,151,92,59,42
1947.18144765914,574,584,100,497,266,259,162,39,89,63
1947.20061261465,499,395,121,245,257,257,195,78,98,86
1947.21977757016,513,446,109,237,303,230,181,27,93,96
1947.23894252567,541,338,179,236,307,262,208,41,76,142
1947.25810748118,440,285,166,147,255,172,164,20,53,43
1947.27727243669,525,230,101,164,313,190,143,34,89,160
1947.2964373922,490,164,144,110,267,139,190,6,60,109
1947.31560234771,408,165,113,100,213,158,115,11,81,120
1947.33476730322,363,143,151,78,234,118,125,22,48,120
1947.35393225873,499,119,209,78,323,133,130,12,50,164
1947.37309721424,532,148,212,87,329,175,210,24,51,292
1947.39226216975,548,135,282,63,365,166,159,22,49,271
1947.41142712526,545,127,256,25,315,185,152,11,30,219
1947.43059208077,681,141,315,44,307,195,179,19,63,219
1947.44975703628,515,118,235,44,217,160,100,19,48,163
1947.46892199179,637,77,248,38,174,113,114,13,43,148
1947.4880869473,439,108,231,45,140,106,62,12,39,93
1947.50725190281,556,74,254,37,116,138,43,16,66,124
1947.52641685832,473,52,184,37,89,75,32,20,42,39
1947.54558181383,455,95,160,48,84,113,15,16,34,80
1947.56474676934,373,52,142,32,64,64,18,12,53,60
1947.58391172485,366,56,123,36,60,71,15,23,21,20
1947.60307668036,303,57,106,20,45,55,25,13,15,27
1947.62224163587,229,40,62,13,41,49,16,11,13,20
1947.64140659138,143,39,86,28,31,36,13,9,20,9
1947.66057154689,110,22,26,15,14,41,10,10,10,8
1947.6797365024,61,13,19,19,18,20,9,2,8,4
1947.69890145791,36,15,24,18,3,12,6,2,6,3
1947.71806641342,48,16,17,6,8,6,3,0,12,1
1947.73723136893,39,15,18,10,2,11,5,5,6,2
1947.75639632444,32,11,20,8,12,5,8,4,5,1
1947.77556127995,50,12,22,10,0,4,8,7,4,1
1947.79472623546,63,10,27,7,8,4,5,3,7,3
1947.81389119097,41,10,18,10,9,3,4,14,4,4
1947.83305614648,67,23,21,6,4,3,3,40,3,5
1947.85222110199,72,11,16,7,0,5,2,19,3,5
1947.87138605749,116,41,14,6,2,5,7,29,5,5
1947.890551013,120,25,19,6,4,2,5,30,5,7
1947.90971596851,121,53,22,16,3,11,3,30,18,7
1947.92888092402,149,30,36,15,4,6,6,25,4,21
1947.94804587953,156,54,49,11,1,1,2,62,9,6
1947.96721083504,133,43,37,13,6,2,7,92,3,18
1947.98637579055,115,30,25,14,3,7,2,49,1,9
1948.00554074606,251,81,56,26,2,21,5,123,7,40
1948.02470570157,226,78,40,22,4,9,3,100,3,18
1948.04387065708,240,84,51,19,4,11,4,68,2,28
1948.06303561259,284,65,54,25,5,11,3,84,10,25
1948.0822005681,340,106,54,31,3,4,5,101,19,40
1948.10136552361,511,142,89,66,5,7,1,142,5,42
1948.12053047912,649,143,73,60,12,3,3,124,15,75
1948.13969543463,766,191,169,87,13,6,13,156,20,115
1948.15886039014,932,208,212,61,12,9,5,89,27,106
1948.17802534565,1303,290,283,79,9,7,4,107,26,130
1948.19719030116,1257,310,285,56,18,10,15,125,16,136
1948.21635525667,1716,425,279,85,10,5,9,88,50,86
1948.23552021218,1425,481,424,63,24,10,3,84,25,115
1948.25468516769,1719,477,370,99,21,16,6,62,36,125
1948.2738501232,1809,491,459,141,26,5,6,90,35,172
1948.29301507871,1360,422,401,154,34,16,8,58,38,188
1948.31218003422,1147,508,395,144,42,8,10,43,18,208
1948.33134498973,1101,457,411,182,46,17,10,34,49,266
1948.35050994524,936,488,425,136,49,18,7,26,53,183
1948.36967490075,1040,752,438,243,46,13,19,25,52,264
1948.38883985626,994,661,356,209,47,46,29,25,66,206
1948.40800481177,1134,729,376,318,76,36,31,47,79,221
1948.42716976728,818,506,308,317,64,40,36,25,79,142
1948.44633472279,1083,600,255,487,118,32,46,50,165,92
1948.4654996783,755,432,186,464,100,51,55,18,143,65
1948.48466463381,880,466,160,511,112,32,62,32,128,53
1948.50382958932,680,336,101,475,117,39,54,19,97,26
1948.52299454483,585,331,83,492,122,46,112,19,115,28
1948.54215950034,602,285,90,431,196,69,89,49,214,19
1948.56132445585,552,267,37,462,142,64,140,28,135,31
1948.58048941136,457,220,56,361,181,126,232,12,171,11
1948.59965436687,430,109,40,346,116,107,151,21,165,10
1948.61881932238,287,89,42,259,151,126,159,16,102,12
1948.63798427789,189,70,46,184,122,86,117,20,89,17
1948.6571492334,149,51,37,128,68,126,62,16,69,2
1948.67631418891,120,34,20,101,64,78,80,12,52,3
1948.69547914442,88,30,26,126,51,65,61,8,54,3
1948.71464409993,83,31,34,121,48,75,40,7,43,6
1948.73380905544,91,31,36,107,34,72,66,5,85,5
1948.75297401095,94,33,34,152,46,151,53,5,69,1
1948.77213896646,79,20,29,154,79,188,122,4,50,9
1948.79130392197,78,33,39,161,73,223,95,12,118,4
1948.81046887748,86,21,35,141,122,270,142,11,97,13
1948.82963383299,119,38,18,181,98,315,186,26,128,4
1948.8487987885,123,19,34,140,131,411,256,11,122,7
1948.86796374401,108,30,46,190,118,439,306,12,178,21
1948.88712869952,135,32,57,138,101,504,323,20,208,20
1948.90629365503,127,28,53,266,163,573,409,50,273,14
1948.92545861054,157,32,62,229,111,610,405,38,244,40
1948.94462356605,176,29,90,363,204,787,398,58,235,26
1948.96378852156,180,32,59,270,104,668,419,57,199,26
1948.98295347707,110,47,43,285,147,755,311,80,130,13
1949.00211843258,294,52,64,339,146,573,332,67,161,12
1949.02128338809,318,55,87,402,486,679,441,135,109,34
1949.0404483436,320,76,62,380,272,493,442,68,118,18
1949.05961329911,357,63,64,344,283,345,243,61,74,21
1949.07877825462,487,121,42,436,268,256,225,73,86,18
1949.09794321013,496,171,40,372,326,239,296,75,57,21
1949.11710816564,809,282,73,544,292,208,235,94,97,38
1949.13627312115,777,312,110,426,393,184,246,143,73,21
1949.15543807666,831,398,118,444,298,133,203,136,114,41
1949.17460303217,1081,441,110,335,267,167,183,181,56,12
1949.19376798768,1034,489,105,322,273,92,156,105,80,36
1949.21293294319,1231,405,97,286,273,102,109,121,61,20
1949.2320978987,1274,389,126,249,217,78,80,130,55,28
1949.25126285421,1487,359,127,213,206,54,112,98,52,21
1949.27042780972,1753,481,137,182,164,30,54,119,50,20
1949.28959276523,1635,489,136,116,184,63,40,125,40,20
1949.30875772074,1699,528,146,97,101,45,36,111,76,26
1949.32792267625,1541,482,113,114,134,26,45,148,47,28
1949.34708763176,1170,471,104,86,76,46,28,108,57,32
1949.36625258727,1108,433,111,70,105,30,38,96,19,19
1949.38541754278,1105,449,110,58,110,34,34,84,24,15
1949.40458249829,953,470,126,54,116,34,45,97,19,22
1949.4237474538,1083,513,157,74,73,30,15,67,34,25
1949.44291240931,801,550,156,59,61,26,31,105,18,21
1949.46207736482,908,520,169,81,78,62,33,58,25,24
1949.48124232033,613,327,194,54,27,56,28,56,18,20
1949.50040727584,714,381,243,107,22,48,22,47,24,31
1949.51957223135,523,275,240,47,17,60,28,35,15,23
1949.53873718686,490,260,261,91,25,40,38,22,24,34
1949.55790214237,379,245,201,44,16,39,45,18,26,53
1949.57706709788,303,193,168,52,17,30,44,11,15,40
1949.59623205339,273,225,119,52,10,17,22,14,21,47
1949.6153970089,223,133,90,46,8,18,29,14,8,17
1949.63456196441,158,92,78,16,4,24,8,10,6,14
1949.65372691992,120,47,70,23,6,14,9,4,5,20
1949.67289187543,92,32,66,14,5,9,10,1,6,10
1949.69205683094,66,27,60,19,4,6,5,1,1,7
1949.71122178645,42,22,52,6,5,11,3,0,4,11
1949.73038674196,50,17,57,13,4,2,3,0,3,7
1949.74955169747,40,28,68,8,3,7,4,3,5,6
1949.76871665298,28,23,63,8,5,8,5,2,1,5
1949.78788160849,44,24,71,7,2,8,2,0,1,9
1949.807046564,33,39,90,5,3,9,1,1,0,3
1949.82621151951,63,18,78,5,2,8,3,1,3,6
1949.84537647502,33,39,90,5,3,9,1,1,0,3
1949.86454143053,28,29,86,4,1,0,0,2,3,2
1949.88370638604,23,42,87,3,2,10,1,7,5,3
1949.90287134155,28,28,78,6,0,4,0,2,3,2
1949.92203629706,31,35,77,5,3,17,1,5,0,0
1949.94120125257,26,67,145,17,7,21,2,3,0,1
1949.96036620808,34,38,153,20,1,24,3,1,3,0
1949.97953116359,32,99,118,11,3,25,3,0,2,0
1949.9986961191,47,68,249,10,5,20,3,1,4,0
1950.01786107461,43,100,246,15,5,32,0,4,0,0
1950.03702603012,54,100,304,7,15,20,1,1,2,1
1950.05619098563,36,90,272,8,7,22,7,2,4,16
1950.07535594114,24,70,320,6,23,11,5,2,4,10
1950.09452089665,42,65,405,5,13,24,3,0,0,19
1950.11368585216,38,97,463,4,30,20,3,1,4,27
1950.13285080767,71,127,425,10,32,35,2,1,1,61
1950.15201576318,45,135,522,13,37,53,1,4,5,47
1950.17118071869,75,159,515,17,21,43,6,3,2,80
1950.1903456742,60,195,482,17,53,60,5,1,1,93
1950.20951062971,54,269,413,30,76,63,5,3,1,135
1950.22867558522,98,298,454,30,62,105,2,1,1,103
1950.24784054073,118,351,384,63,96,68,8,1,0,217
1950.26700549624,91,284,339,48,53,82,1,1,2,158
1950.28617045175,171,298,344,75,111,103,3,0,2,321
1950.30533540726,174,298,266,58,103,104,6,2,2,340
1950.32450036277,203,331,228,64,113,87,9,4,0,311
1950.34366531828,141,241,206,42,124,51,18,3,1,353
1950.36283027379,262,221,240,54,132,70,5,0,6,371
1950.3819952293,366,386,168,48,212,97,11,5,2,309
1950.40116018481,463,409,195,82,169,100,7,15,2,453
1950.42032514031,478,467,131,73,205,138,12,27,18,360
1950.43949009582,613,493,161,107,210,120,8,25,16,264
1950.45865505133,529,442,143,147,156,95,9,37,27,168
1950.47782000684,645,436,101,124,121,92,18,20,17,175
1950.49698496235,626,345,106,147,172,89,19,18,66,104
1950.51614991786,649,311,67,157,131,68,21,59,60,97
1950.53531487337,647,268,104,232,191,98,24,37,83,62
1950.55447982888,601,252,67,236,129,107,14,46,78,66
1950.57364478439,580,253,88,243,184,116,32,51,47,36
1950.5928097399,664,243,50,247,131,125,20,92,39,34
1950.61197469541,474,178,47,200,146,133,39,71,55,15
1950.63113965092,362,143,55,188,110,115,37,73,38,26
1950.65030460643,316,97,26,126,108,72,39,42,34,16
1950.66946956194,199,64,40,141,78,79,24,46,37,11
1950.68863451745,162,45,25,96,72,45,32,24,41,8
1950.70779947296,146,48,23,107,39,52,25,16,46,10
1950.72696442847,201,56,17,161,44,39,51,40,72,5
1950.74612938398,217,38,17,168,29,75,83,24,96,4
1950.76529433949,289,37,29,269,44,45,143,27,175,9
1950.784459295,303,60,13,304,41,151,115,24,230,4
1950.80362425051,366,61,5,367,91,105,111,32,293,8
1950.82278920602,471,83,13,387,112,123,126,46,407,2
1950.84195416153,512,103,11,387,106,141,81,44,592,4
1950.86111911704,544,107,11,449,156,202,136,41,496,6
1950.88028407255,766,161,16,398,160,207,97,39,714,15
1950.89944902806,827,136,17,543,168,210,184,83,648,11
1950.91861398357,1210,188,18,489,167,229,154,110,582,1
1950.93777893908,1236,207,13,602,211,258,239,212,557,5
1950.95694389459,1534,198,13,659,204,342,219,187,411,3
1950.9761088501,1556,225,13,520,258,264,225,229,362,3
1950.99527380561,1922,312,10,826,198,369,392,423,251,4
1951.01443876112,2753,303,13,767,320,456,338,667,165,3
1951.03360371663,2425,250,8,766,233,389,311,501,238,6
1951.05276867214,2185,197,32,494,232,301,233,494,181,8
1951.07193362765,2210,208,33,500,194,269,185,215,73,24
1951.09109858316,2368,200,43,386,221,317,180,309,32,15
1951.11026353867,2929,240,44,512,288,271,239,231,46,23
1951.12942849418,3178,295,59,442,332,293,281,227,26,47
1951.14859344969,3746,396,60,383,359,298,392,235,53,29
1951.1677584052,3315,562,95,333,498,295,342,177,37,23
1951.18692336071,3501,590,98,268,441,236,497,174,43,23
1951.20608831622,3136,885,147,402,539,273,397,211,26,29
1951.22525327173,2518,820,151,308,605,317,400,162,44,18
1951.24441822724,2360,689,263,333,467,339,470,153,47,33
1951.26358318275,2083,1031,239,310,602,314,370,154,64,14
1951.28274813826,1610,867,272,250,416,237,274,123,38,24
1951.30191309377,1211,836,243,228,376,197,231,133,67,28
1951.32107804928,1017,917,316,230,209,179,196,146,30,11
1951.34024300479,871,771,300,196,212,191,232,71,35,9
1951.3594079603,881,821,405,205,164,201,196,94,47,7
1951.37857291581,701,742,523,114,181,220,158,62,29,17
1951.39773787132,748,794,546,143,17,191,161,57,26,30
1951.41690282683,540,603,472,103,115,165,155,69,36,39
1951.43606778234,420,547,530,140,83,157,131,41,38,27
1951.45523273785,426,517,450,84,73,136,95,36,20,21
1951.47439769336,335,296,448,124,46,136,70,44,24,18
1951.49356264887,230,312,410,92,48,144,42,19,19,25
1951.51272760438,226,238,310,62,30,183,62,25,16,32
1951.53189255989,187,141,319,48,36,125,29,8,13,59
1951.5510575154,155,169,249,23,25,130,35,15,35,27
1951.57022247091,114,96,284,26,25,88,16,9,8,42
1951.58938742642,93,98,258,23,21,86,24,15,23,33
1951.60855238193,69,56,176,17,11,64,10,12,5,29
1951.62771733744,58,54,150,14,19,57,7,11,21,34
1951.64688229295,51,44,135,16,13,22,6,13,17,16
1951.66604724846,68,33,111,10,1,24,5,11,13,25
1951.68521220397,50,29,109,7,5,7,3,7,3,12
1951.70437715948,35,20,77,12,14,5,3,12,10,8
1951.72354211499,41,16,105,8,9,6,6,4,15,10
1951.7427070705,18,8,128,18,8,6,2,1,9,25
1951.76187202601,22,12,115,12,8,3,1,10,1,10
1951.78103698152,32,9,143,32,3,4,6,0,2,52
1951.80020193703,71,24,127,22,10,2,34,6,2,55
1951.81936689254,53,17,132,33,14,3,20,6,13,103
1951.83853184805,65,44,131,25,9,4,25,3,10,88
1951.85769680356,50,18,121,42,5,4,26,2,21,76
1951.87686175907,47,34,153,43,7,3,20,3,28,93
1951.89602671458,22,31,100,43,3,3,28,4,25,120
1951.91519167009,28,30,166,44,3,1,25,4,29,148
1951.9343566256,30,31,134,61,4,1,38,6,29,134
1951.95352158111,16,35,154,32,4,3,42,7,58,194
1951.97268653662,28,31,172,39,2,3,20,9,60,201
1951.99185149213,19,50,148,38,3,0,21,7,58,161
1952.01101644764,46,39,274,78,3,3,14,8,158,304
1952.03018140315,33,27,195,69,6,4,13,14,176,200
1952.04934635866,44,43,214,96,3,7,5,20,176,237
1952.06851131417,41,52,177,94,4,10,5,10,192,201
1952.08767626968,50,32,209,144,6,14,14,20,235,233
1952.10684122519,65,90,273,210,5,9,7,19,262,264
1952.1260061807,103,62,263,158,5,8,7,7,312,273
1952.14517113621,123,113,300,217,1,10,18,35,353,269
1952.16433609172,153,115,305,189,0,4,22,14,456,307
1952.18350104723,218,179,395,254,4,12,33,24,503,221
1952.20266600274,256,137,362,221,5,7,25,35,369,261
1952.22183095825,201,213,368,226,5,24,16,19,435,254
1952.24099591376,270,181,321,284,7,24,18,28,332,192
1952.26016086927,231,175,332,306,8,55,32,37,332,118
1952.27932582478,210,155,234,223,11,71,15,22,213,97
1952.29849078029,294,164,234,348,11,90,46,16,173,106
1952.3176557358,275,130,314,243,23,117,33,23,189,51
1952.33682069131,222,111,215,210,33,83,26,25,111,37
1952.35598564682,240,87,259,186,20,108,30,11,83,18
1952.37515060233,320,96,258,194,60,96,50,23,74,18
1952.39431555784,330,156,301,190,36,202,73,31,53,18
1952.41348051335,519,121,356,192,87,146,58,31,28,11
1952.43264546886,553,90,267,185,95,210,75,39,49,3
1952.45181042437,745,98,330,201,158,230,77,36,38,15
1952.47097537988,639,102,341,174,130,210,97,44,23,4
1952.49014033539,714,114,298,270,130,223,103,63,18,3
1952.5093052909,605,103,124,225,160,197,94,51,23,7
1952.52847024641,791,79,172,282,224,192,143,63,4,9
1952.54763520192,730,102,192,191,224,185,95,52,17,2
1952.56680015743,844,103,154,310,175,215,83,59,17,1
1952.58596511294,944,105,79,271,232,190,66,58,11,0
1952.60513006845,926,139,48,219,143,215,89,93,14,1
1952.62429502396,751,102,48,194,173,182,54,92,10,6
1952.64345997947,573,116,29,151,94,132,38,73,12,6
1952.66262493498,412,68,38,91,73,79,49,60,4,5
1952.68178989049,280,60,16,61,59,67,42,26,3,12
1952.700954846,240,37,16,74,56,52,12,34,3,6
1952.72011980151,272,40,15,64,49,35,20,37,1,7
1952.73928475702,354,45,19,69,43,22,21,25,13,7
1952.75844971253,554,99,36,77,58,34,23,51,3,6
1952.77761466804,682,70,27,94,70,32,37,57,12,6
1952.79677962355,964,97,45,131,96,35,36,67,13,2
1952.81594457906,1094,122,13,127,102,32,23,54,19,11
1952.83510953457,1252,181,28,184,170,41,31,95,11,26
1952.85427449008,989,217,20,178,172,43,12,83,22,22
1952.87343944559,1208,272,28,212,239,53,8,123,14,16
1952.8926044011,1129,283,25,198,126,74,9,156,16,14
1952.91176935661,1560,422,30,219,209,98,6,181,6,21
1952.93093431212,1488,509,40,212,237,83,15,356,3,23
1952.95009926763,1404,776,40,250,267,114,25,277,5,20
1952.96926422313,1797,919,37,275,233,68,43,239,1,21
1952.98842917864,996,833,34,237,137,126,26,331,1,1
1953.00759413415,2705,1535,61,413,409,113,96,449,11,38
1953.02675908966,1905,1155,71,458,270,135,78,361,11,31
1953.04592404517,1777,958,54,359,274,165,62,287,19,13
1953.06508900068,1421,978,42,297,269,108,108,183,1,15
1953.08425395619,1470,1141,81,301,378,257,107,216,7,31
1953.1034189117,1661,1368,90,341,433,275,187,219,10,36
1953.12258386721,1507,1482,104,327,340,302,241,146,15,87
1953.14174882272,1832,1266,119,343,504,277,346,157,8,108
1953.16091377823,1624,1074,139,335,446,346,360,184,10,103
1953.18007873374,1621,818,157,261,382,293,341,163,15,122
1953.19924368925,1371,889,263,336,381,308,356,164,9,150
1953.21840864476,1439,677,285,258,375,362,398,160,5,144
1953.23757360027,1133,635,396,291,398,398,529,143,16,140
1953.25673855578,953,550,488,291,264,292,468,89,13,165
1953.27590351129,1032,436,442,314,429,357,633,81,32,213
1953.2950684668,835,311,550,292,297,344,561,84,44,107
1953.31423342231,629,235,401,401,205,267,443,76,67,124
1953.33339837782,419,190,331,166,169,211,419,66,72,48
1953.35256333333,369,108,420,196,129,161,359,49,65,70
1953.37172828884,305,88,422,189,102,160,328,37,137,84
1953.39089324435,345,75,431,176,92,159,279,32,156,108
1953.41005819986,269,53,421,124,90,157,179,17,161,76
1953.42922315537,297,63,442,153,56,126,155,37,178,91
1953.44838811088,207,61,506,127,49,117,109,26,109,61
1953.46755306639,291,51,527,107,26,101,103,14,224,96
