"time","Halesworth","Lees","Mold","Dalton.in.Furness","Oswestry","Northwich","Bedwellty","Consett","Hastings","Cardiff","Bradford","Hull","Nottingham","Bristol","Sheffield","Leeds","Manchester","Liverpool","Birmingham","London"
1963.62217659138,0,0,0,1,0,12,11,12,7,38,9,80,28,41,27,85,32,37,67,183
1963.64134154689,0,0,0,3,0,9,0,0,3,26,9,63,17,24,25,94,53,37,69,175
1963.6605065024,0,0,0,0,4,1,0,2,4,27,6,32,13,62,20,50,13,30,23,77
1963.6796714579,0,0,0,1,0,1,1,0,1,17,7,28,15,14,8,50,18,28,35,74
1963.69883641341,0,0,0,1,0,0,10,0,1,27,4,19,2,21,12,25,13,36,28,43
1963.71800136892,0,0,0,0,0,0,0,0,0,29,5,13,3,17,13,25,13,27,22,15
1963.73716632444,0,0,0,0,1,0,1,0,2,9,1,6,5,12,29,19,17,29,12,48
1963.75633127995,0,0,0,0,0,11,1,0,0,33,3,4,2,7,40,26,22,37,13,37
1963.77549623545,0,0,0,0,0,3,0,2,0,40,1,3,3,10,42,16,19,43,13,38
1963.79466119096,0,0,0,1,0,0,0,0,0,17,1,29,2,17,21,15,42,61,16,27
1963.81382614648,0,0,0,1,0,2,1,1,1,33,1,9,3,5,35,18,29,62,10,43
1963.83299110199,0,0,0,2,0,2,0,0,1,18,0,22,4,10,31,33,15,59,28,38
1963.85215605749,0,0,0,2,1,0,7,1,0,24,1,2,6,19,50,43,20,60,20,56
1963.871321013,0,0,0,1,0,0,6,0,0,12,1,12,2,34,20,49,16,67,48,48
1963.89048596851,0,0,0,3,0,1,22,0,0,9,3,7,3,13,36,49,16,84,41,36
1963.90965092403,0,0,0,11,0,0,10,0,0,12,4,11,12,32,32,45,8,91,20,54
1963.92881587954,0,0,0,15,0,5,14,1,1,27,1,5,1,26,31,24,17,100,31,49
1963.94798083504,0,0,0,4,0,0,27,0,0,50,5,26,1,13,21,83,8,113,39,29
1963.96714579055,2,0,0,79,0,0,18,0,1,31,4,13,1,26,16,43,8,123,29,39
1963.98631074606,0,0,0,41,0,0,3,0,0,24,8,3,1,21,13,64,7,75,6,16
1964.00547570157,0,0,0,3,0,0,10,2,0,72,10,10,0,30,40,54,21,165,84,39
1964.02464065708,0,0,0,0,0,0,7,0,1,41,11,5,3,14,35,50,14,166,83,37
1964.04380561259,0,0,0,0,0,0,28,1,0,16,7,13,2,14,21,51,23,121,49,38
1964.0629705681,0,0,0,0,0,2,3,2,0,22,18,6,2,13,16,36,48,113,55,39
1964.08213552361,0,0,0,0,0,0,8,4,0,35,22,3,0,16,38,108,39,124,47,56
1964.10130047912,0,0,0,26,0,0,2,2,0,26,18,7,3,71,23,133,61,143,76,79
1964.12046543463,0,0,0,0,0,1,4,2,0,41,51,5,2,41,48,121,30,173,71,70
1964.13963039014,0,0,0,0,0,1,21,1,3,74,47,13,3,76,25,142,44,200,75,65
1964.15879534565,0,0,0,1,0,0,4,0,0,78,40,17,10,35,26,188,29,257,81,74
1964.17796030116,10,0,0,2,0,0,4,1,0,66,61,11,3,57,22,238,35,204,132,86
1964.19712525667,0,0,0,0,0,0,3,2,0,86,56,18,13,59,28,235,27,209,115,105
1964.21629021218,0,0,0,0,0,0,5,0,0,91,74,15,7,36,31,254,31,307,167,143
1964.23545516769,0,0,0,0,0,0,2,1,3,35,32,14,20,23,24,150,23,196,129,148
1964.2546201232,1,0,3,0,1,2,3,0,2,61,67,13,10,25,18,196,23,216,194,143
1964.27378507871,0,0,0,0,0,5,3,1,2,126,31,19,30,25,12,256,23,238,185,121
1964.29295003422,1,0,0,0,0,4,5,1,1,47,50,1,22,42,11,153,25,151,166,125
1964.31211498973,2,0,0,0,0,4,2,1,2,39,32,7,23,16,9,167,27,174,145,100
1964.33127994524,3,0,0,0,0,3,32,1,0,48,35,4,35,29,9,223,28,127,171,110
1964.35044490075,4,0,0,0,0,0,1,0,2,43,51,2,43,11,2,250,40,146,187,147
1964.36960985626,0,1,0,0,0,1,0,0,0,18,79,3,45,49,24,319,64,141,202,179
1964.38877481177,0,0,0,0,0,1,5,0,12,26,47,3,94,19,24,155,77,171,177,175
1964.40793976728,0,3,0,0,0,6,6,0,0,49,63,3,97,40,44,237,162,154,316,239
1964.42710472279,0,0,0,0,0,1,5,0,0,25,63,0,65,21,35,204,92,160,288,229
1964.4462696783,0,1,0,0,0,3,3,1,1,23,47,3,62,20,45,132,99,213,263,256
1964.46543463381,0,9,0,0,0,26,1,0,0,27,82,15,91,17,48,99,122,216,272,235
1964.48459958932,0,1,0,0,0,4,3,0,0,28,45,11,114,14,67,170,128,236,229,330
1964.50376454483,2,1,0,0,0,0,4,0,7,30,67,19,97,15,94,176,143,278,256,327
1964.52292950034,0,1,3,0,0,18,3,1,17,16,94,12,156,23,110,116,170,237,180,375
1964.54209445585,4,0,0,0,0,7,0,1,18,61,63,20,94,24,70,75,113,149,105,318
1964.56125941136,0,1,0,0,0,10,0,2,25,20,90,19,113,35,136,107,131,190,202,423
1964.58042436687,0,0,0,0,0,45,3,4,28,68,92,17,188,59,187,164,204,259,243,512
1964.59958932238,0,0,0,0,2,10,0,1,34,27,61,31,56,75,158,65,135,109,159,408
1964.61875427789,0,0,0,0,3,9,0,3,42,28,81,14,64,63,157,50,152,87,133,347
1964.6379192334,1,0,0,1,4,2,1,3,11,13,41,23,63,53,103,67,96,81,82,260
1964.65708418891,0,0,0,0,2,1,0,1,12,14,38,11,22,42,81,27,112,73,44,187
1964.67624914442,0,0,0,1,1,0,1,2,7,10,38,21,27,26,45,33,42,63,36,180
1964.69541409993,0,6,0,0,0,1,0,0,8,6,29,20,8,16,48,27,52,33,29,149
1964.71457905544,0,1,0,0,0,8,0,1,5,13,28,11,25,12,63,19,42,19,24,160
1964.73374401095,0,0,0,0,0,3,0,0,5,9,26,22,15,19,47,12,49,28,42,132
1964.75290896646,0,0,0,0,0,0,0,0,16,5,52,26,25,28,39,14,49,54,53,132
1964.77207392197,0,1,0,0,1,0,0,0,24,5,30,35,43,31,85,26,73,30,36,194
1964.79123887748,0,0,0,0,4,0,0,0,18,16,59,33,89,21,120,26,46,45,33,238
1964.81040383299,0,0,0,0,0,0,0,0,28,7,35,33,47,20,159,37,78,58,48,247
1964.8295687885,0,0,0,0,2,0,0,0,18,10,70,39,44,28,154,45,88,53,50,299
1964.84873374401,0,0,0,0,3,0,0,0,10,8,58,47,63,34,168,35,90,48,47,316
1964.86789869952,0,0,0,1,3,0,0,1,1,13,66,43,38,38,132,53,90,53,66,469
1964.88706365503,0,0,0,0,4,0,0,1,10,9,58,84,60,27,187,70,129,69,88,539
1964.90622861054,0,0,0,0,4,0,0,2,15,12,51,74,67,20,149,54,144,61,98,563
1964.92539356605,0,0,0,0,0,0,0,5,28,18,48,66,72,39,231,64,127,99,147,679
1964.94455852156,0,0,0,0,4,0,0,0,22,3,80,97,81,31,186,73,178,47,151,695
1964.96372347707,0,0,0,0,4,0,0,0,35,22,52,81,109,34,210,93,173,64,124,810
1964.98288843258,0,0,0,1,0,0,0,1,33,8,57,101,109,42,137,83,130,48,110,666
1965.00205338809,0,0,0,0,0,4,0,2,78,27,62,190,145,91,232,117,177,161,178,1157

